geodiff_010,1sd3_SYM-B-999_94,4,100.00
geodiff_010,1sjd_NPG-C-1400_95,6,100.00
geodiff_010,1sjw_NGV-A-333_96,1,100.00
geodiff_010,1sqo_UI2-A-1001_97,3,100.00
geodiff_010,1sqt_UI3-A-1001_98,4,100.00
geodiff_010,1sr7_MOF-B-302_99,4,0.00
geodiff_010,1sw1_PBE-B-302_100,1,100.00
geodiff_010,1syh_CPW-A-501_101,3,100.00
geodiff_010,1szo_CAX-A-5001_102,2,100.00
geodiff_010,1t40_ID5-A-320_103,6,100.00
geodiff_010,1tez_HDF-C-7486_104,5,100.00
geodiff_010,1tjp_HPF-A-1001_105,6,100.00
geodiff_010,1tjw_AS1-A-1004_106,9,0.00
geodiff_010,1tou_B1V-A-501_107,6,100.00
geodiff_010,1tow_CRZ-A-501_108,4,100.00
geodiff_010,1u1d_181-C-5400_109,6,100.00
geodiff_010,1u1x_HHA-A-401_110,1,100.00
geodiff_010,1u4o_NDD-A-401_111,2,100.00
geodiff_010,1u4s_BIH-A-336_112,2,100.00
geodiff_010,1uf5_CDT-A-998_113,5,100.00
geodiff_010,1uf8_ING-A-999_114,4,100.00
geodiff_010,1uhk_CZN-A-1001_115,6,0.00
geodiff_010,1ump_SQA-C-1631_116,16,0.00
geodiff_010,1utt_CP8-A-1266_117,4,100.00
geodiff_010,1uu3_LY4-A-1374_118,2,100.00
geodiff_010,1uy6_PU3-A-1224_119,8,100.00
geodiff_010,1uy9_PU6-A-1224_120,5,100.00
geodiff_010,1uyg_PU2-A-1224_121,4,100.00
geodiff_010,1uz4_IFL-A-1432_122,2,100.00
geodiff_010,1v08_NTZ-A-1502_123,1,100.00
geodiff_010,1v0o_INR-B-2638_124,2,100.00
geodiff_010,1v1a_KDG-A-1302_125,5,100.00
geodiff_010,1v1j_FA3-A-201_126,2,100.00
geodiff_010,1v2k_ZEN-T-1_127,8,100.00
geodiff_010,1v48_HA1-A-290_128,6,100.00
geodiff_010,1v5z_2HC-B-1815_129,2,100.00
geodiff_010,1v7c_HEY-B-2400_130,10,0.00
geodiff_010,1vso_AT1-A-258_131,7,100.00
geodiff_010,1vzq_SHY-H-1256_132,4,100.00
geodiff_010,1w1t_CHQ-A-1513_133,2,100.00
geodiff_010,1w3j_OXZ-A-1447_134,3,100.00
geodiff_010,1w4p_UM3-A-1125_135,4,100.00
geodiff_010,1w6r_GNT-A-1536_136,1,100.00
geodiff_010,1w7x_413-H-1261_137,12,100.00
geodiff_010,1w96_S1A-B-1567_138,12,0.00
geodiff_010,1wb5_SYR-A-2086_139,3,100.00
geodiff_010,1x38_IDD-A-1001_140,2,100.00
geodiff_010,1x39_IDE-A-1001_141,4,100.00
geodiff_010,1x70_715-A-801_142,5,100.00
geodiff_010,1x8b_824-A-901_143,1,100.00
geodiff_010,1x98_FIS-A-1320_144,1,100.00
geodiff_010,1xap_TTB-A-1_145,3,100.00
geodiff_010,1xes_3IO-B-3000_146,3,100.00
geodiff_010,1xm6_5RM-A-1003_147,5,100.00
geodiff_010,1xon_PIL-A-501_148,5,100.00
geodiff_010,1xoq_ROF-A-502_149,7,100.00
geodiff_010,1xoz_CIA-A-501_150,1,100.00
geodiff_010,1xqc_AEJ-C-3001_151,3,100.00
geodiff_010,1xqk_PMH-A-501_152,6,100.00
geodiff_010,1xuo_LA1-A-401_153,9,0.00
geodiff_010,1xws_BI1-A-1001_154,6,100.00
geodiff_010,1y2b_DEE-B-501_155,2,100.00
geodiff_010,1y2e_5DE-B-1003_156,3,100.00
geodiff_010,1y5a_TL2-T-790_157,6,100.00
geodiff_010,1y8y_CT7-A-401_158,3,100.00
geodiff_010,1yc1_4BC-A-401_159,4,100.00
geodiff_010,1yc4_43P-A-301_160,3,100.00
geodiff_010,1ynh_SUO-A-1001_161,8,100.00
geodiff_010,1ype_UIP-H-5555_162,5,100.00
geodiff_010,1ypj_UIB-H-5555_163,5,100.00
geodiff_010,1yvx_IPC-A-580_164,5,100.00
geodiff_010,1yw2_PGJ-A-2001_165,7,0.00
geodiff_010,1yzx_GSF-A-301_166,10,100.00
geodiff_010,1z95_198-A-501_168,6,100.00
geodiff_010,1zaj_M2P-C-3003_169,9,0.00
geodiff_010,1zfq_ZEC-A-400_170,1,100.00
geodiff_010,1zht_HCR-A-1001_171,5,100.00
geodiff_010,1zhw_HC2-A-1001_172,5,100.00
geodiff_010,1zj6_G3D-A-190_173,8,0.00
geodiff_010,1zos_MTM-B-302_174,3,100.00
geodiff_010,1zq5_E04-A-400_175,1,100.00
geodiff_010,1zsj_709-A-301_176,3,100.00
geodiff_010,1zua_TOL-X-1320_177,6,100.00
geodiff_010,25c8_GEP-L-212_178,10,100.00
geodiff_010,2a0c_CK9-X-500_179,8,100.00
geodiff_010,2a3c_PNX-A-1434_180,5,100.00
geodiff_010,2a3i_C0R-A-301_181,2,100.00
geodiff_010,2ai1_P1G-A-293_182,4,100.00
geodiff_010,2ai2_P1D-A-293_183,4,100.00
geodiff_010,2aix_U1K-A-261_184,4,100.00
geodiff_010,2ajx_TGN-L-501_185,4,100.00
geodiff_010,2amb_17H-A-1001_186,2,100.00
geodiff_010,2ayr_L4G-A-201_187,10,0.00
geodiff_010,2az5_307-C-2_188,9,0.00
geodiff_010,2b1i_93A-B-601_189,4,100.00
geodiff_010,2bab_ODD-A-1001_190,14,0.00
geodiff_010,2bes_RES-B-200_191,5,0.00
geodiff_010,2bju_IH4-A-1330_192,15,0.00
geodiff_010,2br1_PFP-A-1277_193,7,100.00
geodiff_010,2bre_KJ2-B-1220_194,6,100.00
geodiff_010,2btr_U73-A-300_195,4,100.00
geodiff_010,2bts_U32-A-1299_196,4,100.00
geodiff_010,2byh_2D7-A-1226_197,4,100.00
geodiff_010,2bys_LOB-I-301_198,8,100.00
geodiff_010,2bz5_AB4-A-1226_199,4,100.00
geodiff_010,2c1s_BSO-A-1125_200,5,100.00
geodiff_010,2c29_DQH-D-1331_201,1,100.00
geodiff_010,2c3i_IYZ-B-1306_202,5,100.00
geodiff_010,2c67_RM1-B-1498_203,1,100.00
geodiff_010,2c68_CT6-A-1297_204,4,100.00
geodiff_010,2c92_TP6-C-701_205,10,0.00
geodiff_010,2cbo_TH2-A-120_206,4,100.00
geodiff_010,2cd8_PXI-A-420_207,12,0.00
geodiff_010,2cjf_RP4-D-1751_208,5,100.00
geodiff_010,2coi_GBN-B-420_209,5,100.00
geodiff_010,2d3u_CCT-B-2001_210,5,100.00
geodiff_010,2d5z_L35-A-1201_211,5,100.00
geodiff_010,2de3_OBP-B-2366_212,2,100.00
geodiff_010,2dza_PAB-B-1301_213,1,100.00
geodiff_010,2e27_AB0-H-6001_214,7,100.00
geodiff_010,2e2r_2OH-A-1401_215,2,100.00
geodiff_010,2e5w_AG3-A-1001_216,8,0.00
geodiff_010,2e98_B29-A-501_217,5,0.00
geodiff_010,2e99_B08-A-505_218,6,0.00
geodiff_010,2efe_GNH-D-2200_219,6,0.00
geodiff_010,2f2g_HMH-A-1300_220,1,100.00
geodiff_010,2f34_UBA-B-802_221,6,100.00
geodiff_010,2f6v_SK2-A-608_222,5,100.00
geodiff_010,2f70_UN6-A-608_223,9,0.00
geodiff_010,2f7c_CCU-A-2_224,3,100.00
geodiff_010,2flb_6NH-H-1246_225,3,100.00
geodiff_010,2flr_7NH-H-258_226,4,100.00
geodiff_010,2fme_3QC-A-370_227,1,100.00
geodiff_010,2fvc_888-B-902_228,4,100.00
geodiff_010,2fvd_LIA-A-299_229,8,100.00
geodiff_010,2g72_F21-A-4001_230,5,100.00
geodiff_010,2g7y_MO9-B-998_231,11,100.00
geodiff_010,2g8n_F83-A-2001_232,4,100.00
geodiff_010,2gj4_2TH-A-949_233,2,100.00
geodiff_010,2gms_P0P-B-401_234,4,100.00
geodiff_010,2gnh_H52-A-501_235,5,100.00
geodiff_010,2gq8_AC6-A-3097_236,1,100.00
geodiff_010,2gqp_PA7-A-601_237,4,100.00
geodiff_010,2gtk_208-A-1001_238,8,100.00
geodiff_010,2gtm_LID-A-353_239,5,100.00
geodiff_010,2gtn_LIE-A-354_240,5,100.00
geodiff_010,2h44_7CA-A-301_241,8,100.00
geodiff_010,2h4z_DG2-A-1002_242,6,100.00
geodiff_010,2h55_DZ8-A-1001_243,7,0.00
geodiff_010,2hb1_512-A-800_244,4,100.00
geodiff_010,2hb3_GRL-B-201_245,12,0.00
geodiff_010,2hb9_L13-A-501_246,1,100.00
geodiff_010,2hi4_BHF-A-800_247,1,100.00
geodiff_010,2hk5_1BM-A-499_248,9,100.00
geodiff_010,2hlv_LIK-A-999_249,8,100.00
geodiff_010,2huw_YVN-B-202_250,12,0.00
geodiff_010,2hvc_LGD-A-2226_251,6,100.00
geodiff_010,2hy8_1ST-1-201_252,2,100.00
geodiff_010,2hz0_GIN-B-600_253,8,100.00
geodiff_010,2i0y_5CN-A-1000_254,6,100.00
geodiff_010,2i2b_CC5-A-273_255,1,100.00
geodiff_010,2i5c_IP5-A-550_256,12,100.00
geodiff_010,2iei_FRX-B-903_257,6,100.00
geodiff_010,2iiv_565-B-9002_258,6,100.00
geodiff_010,2iki_388-A-600_259,6,0.00
geodiff_010,2iko_7IG-A-601_260,5,100.00
geodiff_010,2is7_2CL-A-317_261,2,100.00
geodiff_010,2iwx_M1S-A-1215_262,3,100.00
geodiff_010,2izs_BRQ-A-1334_263,4,100.00
geodiff_010,2izu_P01-A-1335_264,7,100.00
geodiff_010,2j34_GS6-A-1245_265,7,100.00
geodiff_010,2j47_GDV-A-1590_266,4,100.00
geodiff_010,2j4a_OEF-A-1461_267,6,100.00
geodiff_010,2j7h_AZF-B-1445_268,3,100.00
geodiff_010,2j9y_FOO-B-1396_269,6,100.00
geodiff_010,2jdo_I5S-A-1480_270,10,100.00
geodiff_010,2jdv_L20-A-1351_271,6,100.00
geodiff_010,2jff_LK2-A-1440_272,11,0.00
geodiff_010,2jfz_003-A-1256_273,5,0.00
geodiff_010,2jg1_TA6-C-1312_274,4,100.00
geodiff_010,2jh0_701-D-1247_275,8,100.00
geodiff_010,2jiw_BEU-A-1594_276,3,100.00
geodiff_010,2nnl_ERD-F-2331_277,1,100.00
geodiff_010,2nnq_T4B-A-293_278,8,100.00
geodiff_010,2no6_ETV-A-302_279,2,100.00
geodiff_010,2no7_LDC-A-401_280,2,100.00
geodiff_010,2no9_LTT-A-302_281,2,100.00
geodiff_010,2noa_3TC-A-302_282,2,100.00
geodiff_010,2nsl_C2R-A-300_283,5,100.00
geodiff_010,2nvc_ITA-A-600_284,5,100.00
geodiff_010,2o4j_VD4-A-500_285,8,100.00
geodiff_010,2o7n_2O7-A-1_287,3,100.00
geodiff_010,2o8h_227-A-999_288,7,100.00
geodiff_010,2oh4_GIG-A-303_289,6,0.00
geodiff_010,2oj9_BMI-A-301_290,5,100.00
geodiff_010,2ovv_PFH-A-999_291,5,100.00
geodiff_010,2oym_MNI-A-600_292,5,100.00
geodiff_010,2oz5_7XY-B-277_293,12,0.00
geodiff_010,2oz7_CA4-A-1_294,2,100.00
geodiff_010,2p15_EZT-B-601_295,3,0.00
geodiff_010,2p1o_NLA-B-801_296,2,100.00
geodiff_010,2p1t_3TN-A-201_297,4,100.00
geodiff_010,2p4s_DIH-B-403_298,3,100.00
geodiff_010,2pdn_47D-A-600_299,4,100.00
geodiff_010,2pe1_517-A-501_300,3,100.00
geodiff_010,2pg2_K01-B-604_301,5,100.00
geodiff_010,2pga_ANU-B-7016_302,1,100.00
geodiff_010,2pj1_578-C-601_303,10,0.00
geodiff_010,2pnu_ENM-A-302_304,5,100.00
geodiff_010,2pog_WST-A-201_305,1,100.00
geodiff_010,2psu_MUU-A-200_306,14,0.00
geodiff_010,2pu2_DK2-B-701_307,5,100.00
geodiff_010,2pw0_TRC-A-2001_308,5,100.00
geodiff_010,2pxi_GFH-A-338_309,8,0.00
geodiff_010,2pyw_SR1-A-998_310,2,100.00
geodiff_010,2q09_DI6-A-600_311,3,100.00
geodiff_010,2q0o_LAE-A-1001_312,7,100.00
geodiff_010,2q16_ITT-A-6246_313,8,0.00
geodiff_010,2q1h_AS4-A-301_314,2,100.00
geodiff_010,2q59_240-A-5001_315,10,0.00
geodiff_010,2q5q_KPV-A-5004_316,5,100.00
geodiff_010,2q5s_NZA-A-7001_317,5,100.00
geodiff_010,2q70_DC8-A-50_318,1,100.00
geodiff_010,2q72_IXX-A-801_319,4,100.00
geodiff_010,2q88_4CS-A-501_320,1,100.00
geodiff_010,2qab_EI1-B-1_321,2,100.00
geodiff_010,2qbq_4B3-A-800_322,9,100.00
geodiff_010,2qcx_PF1-A-300_323,4,100.00
geodiff_010,2qd7_065-B-404_324,11,0.00
geodiff_010,2qgt_EED-A-701_325,2,100.00
geodiff_010,2qhy_MZ1-A-200_326,12,0.00
geodiff_010,2qi1_MZ4-A-200_327,12,0.00
geodiff_010,2qi3_MZ5-B-200_328,13,0.00
geodiff_010,2qim_ZEA-A-160_329,4,100.00
geodiff_010,2qmf_CS9-A-1_330,13,0.00
geodiff_010,2qs4_LY5-D-260_331,6,100.00
geodiff_010,2qt0_NNR-A-1103_332,3,100.00
geodiff_010,2qt9_524-B-2322_333,7,100.00
geodiff_010,2qxs_RAL-A-600_334,9,0.00
geodiff_010,2qzo_KN1-B-1_335,4,100.00
geodiff_010,2qzz_EMF-A-601_336,4,100.00
geodiff_010,2r2m_I50-B-5000_337,10,0.00
geodiff_010,2r2w_4PG-U-300_338,4,100.00
geodiff_010,2r43_G3G-B-2501_339,10,100.00
geodiff_010,2r4f_RIE-D-876_340,12,0.00
geodiff_010,2r5e_QLP-B-430_341,10,100.00
geodiff_010,2r9o_Y15-B-281_342,13,0.00
geodiff_010,2r9x_WH6-A-365_343,6,100.00
geodiff_010,2ray_258-X-2001_344,3,100.00
geodiff_010,2rbe_ZMG-C-603_345,2,100.00
geodiff_010,2rbn_264-A-1001_346,2,100.00
geodiff_010,2rdn_1PL-A-280_347,1,100.00
geodiff_010,2rg6_287-A-501_348,7,0.00
geodiff_010,2rgp_HYZ-A-1_349,9,100.00
geodiff_010,2rht_C1E-A-287_350,4,100.00
geodiff_010,2uuu_PL3-A-1588_351,14,0.00
geodiff_010,2uvy_GVI-A-1351_352,3,100.00
geodiff_010,2uwd_2GG-A-1228_353,5,100.00
geodiff_010,2uwp_894-A-1245_354,9,0.00
geodiff_010,2uyt_LRH-A-1481_355,1,100.00
geodiff_010,2v00_V15-A-1336_356,3,100.00
geodiff_010,2v3d_NBV-A-1503_357,6,100.00
geodiff_010,2v3r_XX7-A-501_358,8,100.00
geodiff_010,2v58_LZJ-A-1448_359,1,100.00
geodiff_010,2v60_C17-B-1498_360,4,100.00
geodiff_010,2v6k_TGG-A-1213_361,14,0.00
geodiff_010,2vb8_TLM-C-1405_362,2,100.00
geodiff_010,2vcq_D25-B-1201_363,2,100.00
geodiff_010,2vie_VG0-A-1448_364,15,0.00
geodiff_010,2vij_C44-A-3000_365,13,100.00
geodiff_010,2vio_L1O-A-1246_366,4,100.00
geodiff_010,2vj7_VG6-A-1448_367,13,0.00
geodiff_010,2vkg_CF4-A-1064_368,5,100.00
geodiff_010,2vl4_MNM-B-1868_369,3,100.00
geodiff_010,2vnw_M01-A-1351_370,4,100.00
geodiff_010,2vo0_M03-A-1354_371,5,100.00
geodiff_010,2vot_NHV-B-1868_372,4,100.00
geodiff_010,2vpo_6CS-A-1312_373,1,100.00
geodiff_010,2vqt_15A-B-1867_374,4,100.00
geodiff_010,2vtb_MHF-A-999_375,7,0.00
geodiff_010,2vti_LZ3-A-1299_376,3,100.00
geodiff_010,2vtl_LZ5-A-1299_377,2,100.00
geodiff_010,2vtq_LZA-A-1299_378,6,100.00
geodiff_010,2vvc_LZF-A-1244_379,7,0.00
geodiff_010,2vvt_I24-B-1269_380,12,100.00
geodiff_010,2vvv_H21-A-1245_381,6,100.00
geodiff_010,2vw5_BC6-D-500_382,6,100.00
geodiff_010,2vwu_7X1-A-1888_383,10,100.00
geodiff_010,2vww_7X2-A-1888_384,7,100.00
geodiff_010,2vz0_D64-A-500_385,1,100.00
geodiff_010,2w26_RIV-A-1001_386,6,100.00
geodiff_010,2w6m_OA1-A-1447_387,2,100.00
geodiff_010,2w6n_OA2-A-1446_388,5,100.00
geodiff_010,2w6p_OA4-A-1447_389,1,100.00
geodiff_010,2w70_L22-A-1447_390,1,100.00
geodiff_010,2w71_L23-A-1448_391,3,100.00
geodiff_010,2wbb_RO3-F-1336_392,3,100.00
geodiff_010,2wbg_LGS-C-1446_393,7,100.00
geodiff_010,2wcx_VGC-A-1534_394,5,100.00
geodiff_010,2wei_VGG-A-600_395,3,100.00
geodiff_010,2wez_ZYE-A-2000_396,12,0.00
geodiff_010,2wf4_ZY4-A-2000_397,11,0.00
geodiff_010,2wi3_ZZ3-A-1225_398,1,100.00
geodiff_010,2wj6_ZZ8-B-1282_399,2,100.00
geodiff_010,2wjp_D17-A-1441_400,10,0.00
geodiff_010,2wkw_W22-A-577_401,2,100.00
geodiff_010,2wmd_ZZ0-A-1299_402,3,100.00
geodiff_010,2wn9_ZY5-C-301_403,4,100.00
geodiff_010,2wnc_TKT-A-300_404,2,100.00
geodiff_010,2wot_ZZG-A-1500_405,8,100.00
geodiff_010,2wsa_646-A-1423_406,7,100.00
geodiff_010,2wtj_WTJ-A-1513_407,5,100.00
geodiff_010,2wv8_VGN-A-400_408,4,100.00
geodiff_010,2wvt_FHN-B-1474_409,4,100.00
geodiff_010,2wxf_039-A-1500_410,5,100.00
geodiff_010,2wxg_ZZN-A-1500_411,4,0.00
geodiff_010,2wxl_ZS4-A-1500_412,8,100.00
geodiff_010,2wzi_5FN-A-1719_413,1,100.00
geodiff_010,2x23_TCU-A-1271_414,7,100.00
geodiff_010,2x38_IC8-A-2028_415,3,100.00
geodiff_010,2x7c_KZ9-A-1365_416,1,100.00
geodiff_010,2x8i_X8I-A-1270_417,1,100.00
geodiff_010,2x9v_TMQ-C-1270_418,6,100.00
geodiff_010,2xa4_AZ5-B-2132_419,5,100.00
geodiff_010,2xab_VHD-B-1224_420,2,100.00
geodiff_010,2xbl_M7P-B-1197_421,5,100.00
geodiff_010,2xbv_XBV-A-1245_422,7,100.00
geodiff_010,2xch_CKG-A-1360_423,6,100.00
geodiff_010,2xd9_XD9-C-200_424,2,100.00
geodiff_010,2xdk_XDK-A-1226_425,1,100.00
geodiff_010,2xfp_XCG-B-602_426,1,100.00
geodiff_010,2xh9_J01-A-1437_427,2,100.00
geodiff_010,2xii_TA9-A-1002_428,5,100.00
geodiff_010,2xir_00J-A-2169_429,9,0.00
geodiff_010,2xj7_GC2-A-1000_430,1,100.00
geodiff_010,2xjj_L81-B-1225_431,1,100.00
geodiff_010,2xn5_FUN-A-1356_432,5,100.00
geodiff_010,2xp4_G14-A-1165_433,2,100.00
geodiff_010,2xp5_4FF-A-1165_434,2,100.00
geodiff_010,2xpc_051-A-500_435,10,100.00
geodiff_010,2xx5_13N-A-1215_436,5,100.00
geodiff_010,2y1o_T26-A-500_437,10,100.00
geodiff_010,2y5l_RO8-A-1000_438,3,100.00
geodiff_010,2y5s_78H-A-1293_439,4,100.00
geodiff_010,2y71_CB6-A-1144_440,5,100.00
geodiff_010,2y7x_MZA-A-1246_441,4,100.00
geodiff_010,2y81_931-A-1244_442,5,100.00
geodiff_010,2yc3_MW5-A-1301_443,2,100.00
geodiff_010,2yc5_6BC-A-1300_444,2,100.00
geodiff_010,2ydk_YDK-A-1277_445,6,100.00
geodiff_010,2ye2_XQI-A-1225_446,2,100.00
geodiff_010,2ye3_VXX-A-1224_447,2,100.00
geodiff_010,2yea_2A9-A-1224_448,2,100.00
geodiff_010,2yek_EAM-A-1188_449,5,100.00
geodiff_010,2yer_TQ1-A-1270_450,2,100.00
geodiff_010,2yi0_YI0-A-1225_451,3,100.00
geodiff_010,2yig_5EL-A-301_452,6,0.00
geodiff_010,2yiq_YIQ-A-600_453,4,0.00
geodiff_010,2yjd_YJD-A-1498_454,3,100.00
geodiff_010,2yk2_YJW-A-1224_455,2,100.00
geodiff_010,2yk2_YJX-A-1225_456,1,100.00
geodiff_010,2yk9_YK9-A-1224_457,1,100.00
geodiff_010,2ykc_YKC-A-1224_458,3,100.00
geodiff_010,2yke_YKE-A-1224_459,3,100.00
geodiff_010,2yki_YKI-A-1224_460,3,100.00
geodiff_010,2ykn_YKN-A-1559_461,3,100.00
geodiff_010,2ym5_YM5-A-1271_462,6,100.00
geodiff_010,2yne_YNE-B-1001_463,7,100.00
geodiff_010,2yog_74X-B-211_464,7,100.00
geodiff_010,2yoj_8Y6-A-1569_465,4,100.00
geodiff_010,2yyj_4HP-A-550_466,2,100.00
geodiff_010,2z4x_252-B-1102_467,9,0.00
geodiff_010,2z9v_PXM-A-1501_468,2,100.00
geodiff_010,2zaz_GK1-A-362_469,4,100.00
geodiff_010,2zdt_46C-A-901_470,6,100.00
geodiff_010,2zec_11N-A-1_471,3,100.00
geodiff_010,2zfs_12U-A-501_472,10,100.00
geodiff_010,2zi4_3L1-A-401_473,2,100.00
geodiff_010,2zia_CL9-A-401_474,2,100.00
geodiff_010,2zkc_BPZ-A-999_475,4,100.00
geodiff_010,2zl9_VDA-A-500_476,12,0.00
geodiff_010,2zm1_KSF-A-513_477,3,100.00
geodiff_010,2zn7_410-A-300_478,10,100.00
geodiff_010,2zxd_ZXD-B-902_479,3,100.00
geodiff_010,2zyj_PGU-A-500_480,10,100.00
geodiff_010,3a3z_2MV-X-1_481,7,0.00
geodiff_010,3a7t_4FZ-A-4_482,2,100.00
geodiff_010,3a7v_3FZ-A-4_483,2,100.00
geodiff_010,3acx_673-A-1001_484,9,100.00
geodiff_010,3ael_2LM-C-2004_485,9,100.00
geodiff_010,3akn_11D-A-132_486,14,0.00
geodiff_010,3anl_SYC-A-800_487,2,100.00
geodiff_010,3anm_SYD-B-801_488,3,100.00
geodiff_010,3ann_SYE-B-801_489,2,100.00
geodiff_010,3ara_MKH-A-165_490,8,100.00
geodiff_010,3arn_MSJ-C-165_491,9,100.00
geodiff_010,3aun_YR4-A-1_492,13,100.00
geodiff_010,3az3_DS6-A-1_493,14,0.00
geodiff_010,3b0q_MC5-A-1_494,5,100.00
geodiff_010,3b1n_MZR-B-401_495,3,100.00
geodiff_010,3b25_B2K-A-1_496,2,100.00
geodiff_010,3b26_B2L-A-1_497,1,100.00
geodiff_010,3b27_B2T-A-1_498,2,100.00
geodiff_010,3b28_B2X-A-237_499,2,100.00
geodiff_010,3b3m_JI1-B-800_500,6,100.00
geodiff_010,3b4p_3B4-B-500_501,5,100.00
geodiff_010,3b5r_B5R-A-1_502,6,100.00
geodiff_010,3bd7_CKB-A-998_503,4,100.00
