Method,Delta,COV
ConfGF UFF,1.25,98.86
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,73.53
ConfGF UFF,1.25,92.77
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,86.10
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,91.41
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,34.78
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,35.90
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,99.87
ConfGF UFF,1.25,93.44
ConfGF UFF,1.25,95.37
ConfGF UFF,1.25,64.29
ConfGF UFF,1.25,80.85
ConfGF UFF,1.25,98.64
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,83.10
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,59.38
ConfGF UFF,1.25,88.05
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.06
ConfGF UFF,1.25,99.52
ConfGF UFF,1.25,55.03
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,93.06
ConfGF UFF,1.25,65.36
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,99.08
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,99.33
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.95
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,90.06
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,79.89
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,99.20
ConfGF UFF,1.25,88.32
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,93.33
ConfGF UFF,1.25,96.30
ConfGF UFF,1.25,99.69
ConfGF UFF,1.25,86.81
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.08
ConfGF UFF,1.25,98.91
ConfGF UFF,1.25,94.03
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.65
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,99.14
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,93.92
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,66.55
ConfGF UFF,1.25,98.90
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,95.11
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,96.46
ConfGF UFF,1.25,91.34
ConfGF UFF,1.25,71.19
ConfGF UFF,1.25,84.35
ConfGF UFF,1.25,94.74
ConfGF UFF,1.25,87.21
ConfGF UFF,1.25,92.86
ConfGF UFF,1.25,75.32
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,65.64
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,94.00
ConfGF UFF,1.25,86.87
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,59.28
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.11
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.83
ConfGF UFF,1.25,70.87
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.90
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,99.65
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,22.76
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,96.30
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,91.82
ConfGF UFF,1.25,93.62
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.72
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,72.22
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,90.08
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,66.67
ConfGF UFF,1.25,98.69
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,96.55
ConfGF UFF,1.25,79.74
ConfGF UFF,1.25,66.67
ConfGF UFF,1.25,72.60
ConfGF UFF,1.25,98.50
ConfGF UFF,1.25,97.44
ConfGF UFF,1.25,90.48
ConfGF UFF,1.25,91.67
ConfGF UFF,1.25,68.34
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,99.09
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,78.12
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,50.00
ConfGF UFF,1.25,95.06
ConfGF UFF,1.25,88.24
ConfGF UFF,1.25,92.87
ConfGF UFF,1.25,98.13
ConfGF UFF,1.25,86.93
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,54.55
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,96.63
ConfGF UFF,1.25,96.97
ConfGF UFF,1.25,96.49
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,83.33
ConfGF UFF,1.25,26.09
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,90.91
ConfGF UFF,1.25,92.86
ConfGF UFF,1.25,50.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,90.86
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,50.00
ConfGF UFF,1.25,99.25
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,83.93
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,30.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,47.66
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,0.00
ConfGF UFF,1.25,94.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,74.78
ConfGF UFF,1.25,70.59
ConfGF UFF,1.25,98.66
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.57
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.36
ConfGF UFF,1.25,53.95
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,69.44
ConfGF UFF,1.25,6.67
ConfGF UFF,1.25,93.33
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,92.62
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,95.64
ConfGF UFF,1.25,98.11
ConfGF UFF,1.25,69.11
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.24
ConfGF UFF,1.25,98.87
ConfGF UFF,1.25,98.68
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,87.26
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,75.93
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,0.00
ConfGF UFF,1.25,0.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,92.33
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,86.07
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.22
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,66.67
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.44
ConfGF UFF,1.25,70.33
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,69.85
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.14
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,71.43
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.78
ConfGF UFF,1.25,85.81
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,64.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.22
ConfGF UFF,1.25,84.21
ConfGF UFF,1.25,91.67
ConfGF UFF,1.25,83.00
ConfGF UFF,1.25,52.63
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,94.09
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,26.21
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,94.12
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.37
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,96.96
ConfGF UFF,1.25,97.00
ConfGF UFF,1.25,84.11
ConfGF UFF,1.25,20.69
ConfGF UFF,1.25,8.00
ConfGF UFF,1.25,44.39
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,27.03
ConfGF UFF,1.25,93.65
ConfGF UFF,1.25,96.52
ConfGF UFF,1.25,92.31
ConfGF UFF,1.25,97.88
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,87.18
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,68.12
ConfGF UFF,1.25,81.48
ConfGF UFF,1.25,98.72
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,95.13
ConfGF UFF,1.25,94.21
ConfGF UFF,1.25,47.89
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,93.62
ConfGF UFF,1.25,42.50
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.40
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,95.56
ConfGF UFF,1.25,97.06
ConfGF UFF,1.25,92.06
ConfGF UFF,1.25,54.55
ConfGF UFF,1.25,71.11
ConfGF UFF,1.25,96.13
ConfGF UFF,1.25,98.28
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.38
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,88.68
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,52.94
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,95.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,96.52
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,93.01
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,76.92
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,42.17
ConfGF UFF,1.25,40.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,80.51
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,91.97
ConfGF UFF,1.25,70.09
ConfGF UFF,1.25,98.86
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,78.38
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.65
ConfGF UFF,1.25,83.64
ConfGF UFF,1.25,79.84
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.73
ConfGF UFF,1.25,67.92
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,75.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,96.89
ConfGF UFF,1.25,48.97
ConfGF UFF,1.25,57.14
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,93.23
ConfGF UFF,1.25,89.19
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,63.56
ConfGF UFF,1.25,71.91
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,40.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,96.92
ConfGF UFF,1.25,56.25
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,96.39
ConfGF UFF,1.25,97.78
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,94.87
ConfGF UFF,1.25,63.64
ConfGF UFF,1.25,61.54
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,91.89
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,72.38
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,84.09
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,84.52
ConfGF UFF,1.25,93.94
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,72.73
ConfGF UFF,1.25,71.20
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.76
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,28.57
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,71.83
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.56
ConfGF UFF,1.25,80.85
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,69.77
ConfGF UFF,1.25,69.11
ConfGF UFF,1.25,86.79
ConfGF UFF,1.25,96.43
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,76.36
ConfGF UFF,1.25,95.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,41.09
ConfGF UFF,1.25,60.87
ConfGF UFF,1.25,66.67
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,50.00
ConfGF UFF,1.25,52.63
ConfGF UFF,1.25,90.32
ConfGF UFF,1.25,72.41
ConfGF UFF,1.25,7.69
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.53
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.02
ConfGF UFF,1.25,68.97
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,90.32
ConfGF UFF,1.25,92.59
ConfGF UFF,1.25,70.50
ConfGF UFF,1.25,92.31
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,0.00
ConfGF UFF,1.25,0.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,91.85
ConfGF UFF,1.25,77.94
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,84.13
ConfGF UFF,1.25,33.33
ConfGF UFF,1.25,72.73
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,95.65
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,71.43
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,0.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,92.86
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,96.43
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.31
ConfGF UFF,1.25,90.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,84.62
ConfGF UFF,1.25,95.48
ConfGF UFF,1.25,97.84
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,74.19
ConfGF UFF,1.25,89.19
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,95.24
ConfGF UFF,1.25,83.33
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,78.57
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,66.67
ConfGF UFF,1.25,64.71
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,84.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,76.71
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,94.51
ConfGF UFF,1.25,57.14
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,69.23
ConfGF UFF,1.25,82.61
ConfGF UFF,1.25,18.18
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,64.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,45.45
ConfGF UFF,1.25,89.91
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,95.00
ConfGF UFF,1.25,8.33
ConfGF UFF,1.25,97.37
ConfGF UFF,1.25,30.00
ConfGF UFF,1.25,54.39
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,77.78
ConfGF UFF,1.25,94.25
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,84.78
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,99.14
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,92.59
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,81.25
ConfGF UFF,1.25,97.96
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,94.74
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,86.27
ConfGF UFF,1.25,39.78
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,81.94
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,79.39
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,22.22
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,0.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,55.21
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,72.73
ConfGF UFF,1.25,92.08
ConfGF UFF,1.25,99.20
ConfGF UFF,1.25,91.67
ConfGF UFF,1.25,96.71
ConfGF UFF,1.25,97.06
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,96.46
ConfGF UFF,1.25,40.00
ConfGF UFF,1.25,97.38
ConfGF UFF,1.25,76.83
ConfGF UFF,1.25,60.82
ConfGF UFF,1.25,94.83
ConfGF UFF,1.25,55.81
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,63.43
ConfGF UFF,1.25,96.43
ConfGF UFF,1.25,14.29
ConfGF UFF,1.25,94.64
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,77.88
ConfGF UFF,1.25,21.93
ConfGF UFF,1.25,94.29
ConfGF UFF,1.25,84.62
ConfGF UFF,1.25,97.48
ConfGF UFF,1.25,40.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,82.76
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,92.16
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,83.33
ConfGF UFF,1.25,90.91
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,80.60
ConfGF UFF,1.25,96.92
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,54.84
ConfGF UFF,1.25,99.57
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.27
ConfGF UFF,1.25,92.21
ConfGF UFF,1.25,62.12
ConfGF UFF,1.25,24.36
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,90.10
ConfGF UFF,1.25,90.91
ConfGF UFF,1.25,19.51
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,60.33
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,75.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,74.07
ConfGF UFF,1.25,93.33
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,91.67
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.62
ConfGF UFF,1.25,93.33
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,63.33
ConfGF UFF,1.25,88.89
ConfGF UFF,1.25,98.18
ConfGF UFF,1.25,90.91
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.10
ConfGF UFF,1.25,97.26
ConfGF UFF,1.25,87.50
ConfGF UFF,1.25,81.82
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,89.74
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,80.00
ConfGF UFF,1.25,89.29
ConfGF UFF,1.25,77.78
ConfGF UFF,1.25,81.40
ConfGF UFF,1.25,89.60
ConfGF UFF,1.25,13.89
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,80.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,96.30
ConfGF UFF,1.25,98.11
ConfGF UFF,1.25,80.65
ConfGF UFF,1.25,82.61
ConfGF UFF,1.25,77.78
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,77.92
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.11
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,85.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,95.03
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,97.83
ConfGF UFF,1.25,90.38
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,79.82
ConfGF UFF,1.25,82.76
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,98.08
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,61.54
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,89.61
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,96.53
ConfGF UFF,1.25,98.28
ConfGF UFF,1.25,88.00
ConfGF UFF,1.25,100.00
ConfGF UFF,1.25,100.00
