Method,Delta,COV
RDKit ETKDG,1.625,8.07
RDKit ETKDG,1.625,96.70
RDKit ETKDG,1.625,87.50
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,54.79
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,79.26
RDKit ETKDG,1.625,70.59
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,79.37
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,81.82
RDKit ETKDG,1.625,86.78
RDKit ETKDG,1.625,98.75
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,7.90
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,40.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,85.71
RDKit ETKDG,1.625,75.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,92.14
RDKit ETKDG,1.625,92.96
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,42.37
RDKit ETKDG,1.625,43.33
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,73.68
RDKit ETKDG,1.625,30.77
RDKit ETKDG,1.625,80.79
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,61.29
RDKit ETKDG,1.625,79.73
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,68.97
RDKit ETKDG,1.625,57.14
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,0.00
RDKit ETKDG,1.625,0.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,92.31
RDKit ETKDG,1.625,87.88
RDKit ETKDG,1.625,62.00
RDKit ETKDG,1.625,34.09
RDKit ETKDG,1.625,80.82
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,89.01
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,87.18
RDKit ETKDG,1.625,84.06
RDKit ETKDG,1.625,36.36
RDKit ETKDG,1.625,90.48
RDKit ETKDG,1.625,94.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,36.36
RDKit ETKDG,1.625,99.08
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,77.50
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,87.50
RDKit ETKDG,1.625,4.17
RDKit ETKDG,1.625,98.68
RDKit ETKDG,1.625,70.00
RDKit ETKDG,1.625,49.12
RDKit ETKDG,1.625,57.14
RDKit ETKDG,1.625,77.78
RDKit ETKDG,1.625,56.32
RDKit ETKDG,1.625,93.10
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,86.49
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,98.28
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,97.50
RDKit ETKDG,1.625,88.89
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,25.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,98.04
RDKit ETKDG,1.625,22.58
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,85.47
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,54.96
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,1.85
RDKit ETKDG,1.625,69.44
RDKit ETKDG,1.625,91.95
RDKit ETKDG,1.625,97.18
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,94.12
RDKit ETKDG,1.625,19.79
RDKit ETKDG,1.625,98.11
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,98.92
RDKit ETKDG,1.625,54.55
RDKit ETKDG,1.625,81.68
RDKit ETKDG,1.625,97.60
RDKit ETKDG,1.625,2.08
RDKit ETKDG,1.625,51.80
RDKit ETKDG,1.625,58.82
RDKit ETKDG,1.625,50.00
RDKit ETKDG,1.625,59.29
RDKit ETKDG,1.625,0.00
RDKit ETKDG,1.625,98.95
RDKit ETKDG,1.625,48.78
RDKit ETKDG,1.625,81.96
RDKit ETKDG,1.625,65.52
RDKit ETKDG,1.625,1.16
RDKit ETKDG,1.625,94.74
RDKit ETKDG,1.625,70.90
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,89.29
RDKit ETKDG,1.625,92.59
RDKit ETKDG,1.625,26.92
RDKit ETKDG,1.625,1.75
RDKit ETKDG,1.625,85.71
RDKit ETKDG,1.625,35.04
RDKit ETKDG,1.625,97.48
RDKit ETKDG,1.625,55.00
RDKit ETKDG,1.625,74.07
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,60.00
RDKit ETKDG,1.625,92.68
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,87.58
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,81.82
RDKit ETKDG,1.625,92.91
RDKit ETKDG,1.625,98.51
RDKit ETKDG,1.625,47.69
RDKit ETKDG,1.625,94.68
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,93.33
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,49.73
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,38.71
RDKit ETKDG,1.625,51.30
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,75.41
RDKit ETKDG,1.625,68.83
RDKit ETKDG,1.625,88.64
RDKit ETKDG,1.625,32.05
RDKit ETKDG,1.625,71.43
RDKit ETKDG,1.625,63.37
RDKit ETKDG,1.625,54.55
RDKit ETKDG,1.625,0.00
RDKit ETKDG,1.625,72.12
RDKit ETKDG,1.625,0.00
RDKit ETKDG,1.625,71.43
RDKit ETKDG,1.625,50.00
RDKit ETKDG,1.625,28.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,74.07
RDKit ETKDG,1.625,80.00
RDKit ETKDG,1.625,25.00
RDKit ETKDG,1.625,62.50
RDKit ETKDG,1.625,33.33
RDKit ETKDG,1.625,16.67
RDKit ETKDG,1.625,49.65
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,66.67
RDKit ETKDG,1.625,33.33
RDKit ETKDG,1.625,81.25
RDKit ETKDG,1.625,40.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,55.56
RDKit ETKDG,1.625,89.09
RDKit ETKDG,1.625,63.64
RDKit ETKDG,1.625,46.15
RDKit ETKDG,1.625,55.07
RDKit ETKDG,1.625,89.04
RDKit ETKDG,1.625,87.50
RDKit ETKDG,1.625,81.82
RDKit ETKDG,1.625,58.33
RDKit ETKDG,1.625,68.75
RDKit ETKDG,1.625,84.62
RDKit ETKDG,1.625,66.67
RDKit ETKDG,1.625,70.00
RDKit ETKDG,1.625,96.43
RDKit ETKDG,1.625,72.22
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,19.20
RDKit ETKDG,1.625,0.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,95.18
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,89.23
RDKit ETKDG,1.625,62.50
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,87.04
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,82.17
RDKit ETKDG,1.625,85.71
RDKit ETKDG,1.625,59.26
RDKit ETKDG,1.625,94.34
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,82.61
RDKit ETKDG,1.625,4.44
RDKit ETKDG,1.625,50.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,84.42
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,95.45
RDKit ETKDG,1.625,92.42
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,98.76
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,98.91
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,97.06
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,77.98
RDKit ETKDG,1.625,81.03
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,68.60
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,90.38
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,82.05
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,99.77
RDKit ETKDG,1.625,29.63
RDKit ETKDG,1.625,87.01
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,96.55
RDKit ETKDG,1.625,56.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,23.57
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,100.00
RDKit ETKDG,1.625,66.13
RDKit ETKDG,1.625,81.82
RDKit ETKDG,1.625,49.29
RDKit ETKDG,1.75,0.00
RDKit ETKDG,1.75,0.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,99.38
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,44.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,94.22
RDKit ETKDG,1.75,35.60
RDKit ETKDG,1.75,88.54
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,50.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,94.74
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,86.81
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,88.00
RDKit ETKDG,1.75,74.36
RDKit ETKDG,1.75,85.71
RDKit ETKDG,1.75,75.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,87.50
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,42.86
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,84.22
RDKit ETKDG,1.75,18.61
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,99.68
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,42.22
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,97.45
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,96.01
RDKit ETKDG,1.75,72.09
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,71.54
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,44.72
RDKit ETKDG,1.75,80.38
RDKit ETKDG,1.75,55.56
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,9.43
RDKit ETKDG,1.75,42.22
RDKit ETKDG,1.75,69.47
RDKit ETKDG,1.75,96.59
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,0.00
RDKit ETKDG,1.75,29.00
RDKit ETKDG,1.75,96.83
RDKit ETKDG,1.75,36.05
RDKit ETKDG,1.75,92.00
RDKit ETKDG,1.75,0.00
RDKit ETKDG,1.75,97.21
RDKit ETKDG,1.75,2.70
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,90.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,90.91
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,85.29
RDKit ETKDG,1.75,64.71
RDKit ETKDG,1.75,86.75
RDKit ETKDG,1.75,97.44
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,86.17
RDKit ETKDG,1.75,10.16
RDKit ETKDG,1.75,93.10
RDKit ETKDG,1.75,86.36
RDKit ETKDG,1.75,98.12
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,86.72
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,78.26
RDKit ETKDG,1.75,85.26
RDKit ETKDG,1.75,0.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,50.00
RDKit ETKDG,1.75,68.85
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,97.87
RDKit ETKDG,1.75,89.97
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,44.14
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,89.64
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,99.68
RDKit ETKDG,1.75,99.59
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,83.52
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,94.17
RDKit ETKDG,1.75,98.27
RDKit ETKDG,1.75,57.97
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,46.90
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,82.78
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,84.62
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,83.56
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,67.84
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,3.45
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,93.00
RDKit ETKDG,1.75,21.91
RDKit ETKDG,1.75,40.19
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,13.33
RDKit ETKDG,1.75,95.37
RDKit ETKDG,1.75,56.57
RDKit ETKDG,1.75,91.10
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,88.89
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,73.13
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,86.80
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,60.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,79.57
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,88.96
RDKit ETKDG,1.75,1.22
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,51.64
RDKit ETKDG,1.75,59.67
RDKit ETKDG,1.75,97.20
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,94.46
RDKit ETKDG,1.75,99.47
RDKit ETKDG,1.75,79.55
RDKit ETKDG,1.75,99.28
RDKit ETKDG,1.75,40.68
RDKit ETKDG,1.75,87.07
RDKit ETKDG,1.75,86.84
RDKit ETKDG,1.75,97.67
RDKit ETKDG,1.75,80.16
RDKit ETKDG,1.75,91.56
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,48.86
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,86.27
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,99.33
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,1.50
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,61.44
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,88.94
RDKit ETKDG,1.75,23.42
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,96.71
RDKit ETKDG,1.75,10.53
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,90.06
RDKit ETKDG,1.75,65.71
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,87.80
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,97.49
RDKit ETKDG,1.75,29.56
RDKit ETKDG,1.75,28.72
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,28.21
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,44.76
RDKit ETKDG,1.75,44.44
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,68.18
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,69.19
RDKit ETKDG,1.75,91.25
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,62.45
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,87.93
RDKit ETKDG,1.75,60.34
RDKit ETKDG,1.75,0.00
RDKit ETKDG,1.75,0.00
RDKit ETKDG,1.75,67.67
RDKit ETKDG,1.75,46.15
RDKit ETKDG,1.75,54.76
RDKit ETKDG,1.75,0.00
RDKit ETKDG,1.75,48.22
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,94.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,90.62
RDKit ETKDG,1.75,50.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,97.53
RDKit ETKDG,1.75,47.06
RDKit ETKDG,1.75,70.20
RDKit ETKDG,1.75,85.91
RDKit ETKDG,1.75,57.26
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,61.36
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,93.26
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,87.72
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,18.84
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,97.62
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,81.16
RDKit ETKDG,1.75,46.55
RDKit ETKDG,1.75,97.01
RDKit ETKDG,1.75,95.89
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,92.26
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,70.00
RDKit ETKDG,1.75,72.73
RDKit ETKDG,1.75,28.04
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,96.37
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,74.00
RDKit ETKDG,1.75,81.82
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,73.04
RDKit ETKDG,1.75,79.41
RDKit ETKDG,1.75,99.55
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,75.71
RDKit ETKDG,1.75,62.37
RDKit ETKDG,1.75,67.21
RDKit ETKDG,1.75,57.24
RDKit ETKDG,1.75,86.34
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,13.33
RDKit ETKDG,1.75,53.33
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,99.18
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,96.92
RDKit ETKDG,1.75,79.25
RDKit ETKDG,1.75,11.38
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,93.84
RDKit ETKDG,1.75,95.75
RDKit ETKDG,1.75,98.68
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,87.26
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,96.30
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,91.49
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,63.95
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,89.34
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,0.00
RDKit ETKDG,1.75,73.91
RDKit ETKDG,1.75,75.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,0.00
RDKit ETKDG,1.75,92.19
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,96.57
RDKit ETKDG,1.75,99.26
RDKit ETKDG,1.75,61.90
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,87.14
RDKit ETKDG,1.75,80.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,88.37
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,73.48
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,59.46
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,40.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,42.71
RDKit ETKDG,1.75,42.11
RDKit ETKDG,1.75,87.12
RDKit ETKDG,1.75,22.00
RDKit ETKDG,1.75,84.21
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,67.47
RDKit ETKDG,1.75,88.19
RDKit ETKDG,1.75,83.33
RDKit ETKDG,1.75,84.91
RDKit ETKDG,1.75,46.21
RDKit ETKDG,1.75,53.57
RDKit ETKDG,1.75,88.24
RDKit ETKDG,1.75,70.45
RDKit ETKDG,1.75,88.93
RDKit ETKDG,1.75,91.31
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,77.63
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,62.86
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,56.09
RDKit ETKDG,1.75,71.00
RDKit ETKDG,1.75,70.09
RDKit ETKDG,1.75,0.00
RDKit ETKDG,1.75,16.00
RDKit ETKDG,1.75,61.76
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,96.17
RDKit ETKDG,1.75,0.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,57.39
RDKit ETKDG,1.75,7.69
RDKit ETKDG,1.75,86.24
RDKit ETKDG,1.75,87.43
RDKit ETKDG,1.75,0.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,75.95
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,95.65
RDKit ETKDG,1.75,93.52
RDKit ETKDG,1.75,95.31
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,64.60
RDKit ETKDG,1.75,90.35
RDKit ETKDG,1.75,100.00
RDKit ETKDG,1.75,93.33
