dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
dmcg,0.0,0.00
