Method,Delta,COV
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,94.85
GeoDiff UFF,1.25,95.56
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,83.33
GeoDiff UFF,1.25,89.74
GeoDiff UFF,1.25,95.45
GeoDiff UFF,1.25,84.62
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,83.78
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,82.86
GeoDiff UFF,1.25,93.68
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,72.73
GeoDiff UFF,1.25,80.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,91.67
GeoDiff UFF,1.25,93.94
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,56.80
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,99.79
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,76.19
GeoDiff UFF,1.25,85.71
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,74.65
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,98.17
GeoDiff UFF,1.25,87.23
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,69.77
GeoDiff UFF,1.25,66.49
GeoDiff UFF,1.25,98.11
GeoDiff UFF,1.25,92.86
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,90.91
GeoDiff UFF,1.25,96.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,48.02
GeoDiff UFF,1.25,67.39
GeoDiff UFF,1.25,84.95
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,96.30
GeoDiff UFF,1.25,16.67
GeoDiff UFF,1.25,78.95
GeoDiff UFF,1.25,90.32
GeoDiff UFF,1.25,89.66
GeoDiff UFF,1.25,46.15
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,75.00
GeoDiff UFF,1.25,97.03
GeoDiff UFF,1.25,65.52
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,94.44
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,96.77
GeoDiff UFF,1.25,96.30
GeoDiff UFF,1.25,87.27
GeoDiff UFF,1.25,92.31
GeoDiff UFF,1.25,87.50
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,0.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,86.67
GeoDiff UFF,1.25,82.35
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,87.30
GeoDiff UFF,1.25,33.33
GeoDiff UFF,1.25,72.73
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,92.50
GeoDiff UFF,1.25,97.83
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,99.70
GeoDiff UFF,1.25,71.43
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,85.71
GeoDiff UFF,1.25,75.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,96.43
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,93.22
GeoDiff UFF,1.25,93.33
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,94.74
GeoDiff UFF,1.25,53.85
GeoDiff UFF,1.25,98.87
GeoDiff UFF,1.25,99.28
GeoDiff UFF,1.25,95.83
GeoDiff UFF,1.25,67.74
GeoDiff UFF,1.25,87.84
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,90.48
GeoDiff UFF,1.25,83.33
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,83.33
GeoDiff UFF,1.25,94.12
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,84.62
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,88.00
GeoDiff UFF,1.25,93.18
GeoDiff UFF,1.25,90.41
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,92.86
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,89.74
GeoDiff UFF,1.25,95.65
GeoDiff UFF,1.25,27.27
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,88.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,72.73
GeoDiff UFF,1.25,85.32
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,50.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,97.50
GeoDiff UFF,1.25,33.33
GeoDiff UFF,1.25,98.03
GeoDiff UFF,1.25,36.00
GeoDiff UFF,1.25,87.72
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,88.89
GeoDiff UFF,1.25,97.70
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,84.78
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,98.28
GeoDiff UFF,1.25,98.15
GeoDiff UFF,1.25,97.50
GeoDiff UFF,1.25,95.37
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,93.75
GeoDiff UFF,1.25,97.96
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,89.47
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,0.00
GeoDiff UFF,1.25,72.55
GeoDiff UFF,1.25,38.71
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,81.94
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,82.44
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,37.04
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,42.71
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,99.46
GeoDiff UFF,1.25,90.91
GeoDiff UFF,1.25,97.52
GeoDiff UFF,1.25,99.20
GeoDiff UFF,1.25,87.50
GeoDiff UFF,1.25,98.20
GeoDiff UFF,1.25,91.18
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,96.46
GeoDiff UFF,1.25,53.33
GeoDiff UFF,1.25,98.43
GeoDiff UFF,1.25,79.27
GeoDiff UFF,1.25,55.15
GeoDiff UFF,1.25,91.38
GeoDiff UFF,1.25,80.23
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,65.67
GeoDiff UFF,1.25,75.00
GeoDiff UFF,1.25,42.86
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,79.81
GeoDiff UFF,1.25,51.75
GeoDiff UFF,1.25,85.71
GeoDiff UFF,1.25,80.34
GeoDiff UFF,1.25,82.77
GeoDiff UFF,1.25,55.00
GeoDiff UFF,1.25,92.59
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,89.66
GeoDiff UFF,1.25,96.55
GeoDiff UFF,1.25,88.89
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,66.67
GeoDiff UFF,1.25,81.82
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,73.88
GeoDiff UFF,1.25,66.15
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,67.74
GeoDiff UFF,1.25,96.52
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,93.99
GeoDiff UFF,1.25,97.40
GeoDiff UFF,1.25,49.24
GeoDiff UFF,1.25,41.03
GeoDiff UFF,1.25,88.10
GeoDiff UFF,1.25,96.04
GeoDiff UFF,1.25,86.36
GeoDiff UFF,1.25,73.17
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,61.98
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,58.33
GeoDiff UFF,1.25,80.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,74.07
GeoDiff UFF,1.25,46.67
GeoDiff UFF,1.25,62.50
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,97.62
GeoDiff UFF,1.25,73.33
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,60.67
GeoDiff UFF,1.25,11.11
GeoDiff UFF,1.25,98.18
GeoDiff UFF,1.25,95.45
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,84.06
GeoDiff UFF,1.25,93.15
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,87.18
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,60.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,55.56
GeoDiff UFF,1.25,82.56
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,61.11
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,80.00
GeoDiff UFF,1.25,93.75
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,85.19
GeoDiff UFF,1.25,94.34
GeoDiff UFF,1.25,38.71
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,86.67
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,71.43
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,97.93
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,95.00
GeoDiff UFF,1.25,46.67
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,0.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,92.55
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,98.91
GeoDiff UFF,1.25,90.38
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,84.40
GeoDiff UFF,1.25,86.21
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,58.97
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,98.84
GeoDiff UFF,1.25,98.28
GeoDiff UFF,1.25,88.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,95.71
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,100.00
GeoDiff UFF,1.25,30.30
GeoDiff UFF,1.25,97.16
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,0.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,94.44
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,73.71
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,99.42
GeoDiff UFF,1.375,68.80
GeoDiff UFF,1.375,91.72
GeoDiff UFF,1.375,89.47
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,82.11
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,82.35
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,76.92
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,99.07
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,78.05
GeoDiff UFF,1.375,50.28
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,99.22
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,96.15
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,98.49
GeoDiff UFF,1.375,87.56
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,15.09
GeoDiff UFF,1.375,97.78
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,93.00
GeoDiff UFF,1.375,83.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,90.70
GeoDiff UFF,1.375,94.00
GeoDiff UFF,1.375,43.90
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,81.08
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,98.65
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,92.74
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,76.47
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,82.35
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,99.22
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,98.15
GeoDiff UFF,1.375,90.48
GeoDiff UFF,1.375,93.62
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,91.38
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,96.88
GeoDiff UFF,1.375,92.43
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,79.66
GeoDiff UFF,1.375,84.80
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,91.92
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,98.81
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,97.89
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,92.98
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,88.51
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,98.80
GeoDiff UFF,1.375,94.39
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,98.67
GeoDiff UFF,1.375,99.07
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,94.48
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,98.91
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,98.82
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,93.92
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,96.73
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,99.51
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,94.70
GeoDiff UFF,1.375,98.92
GeoDiff UFF,1.375,87.80
GeoDiff UFF,1.375,99.32
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,87.21
GeoDiff UFF,1.375,94.44
GeoDiff UFF,1.375,80.52
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,97.37
GeoDiff UFF,1.375,66.87
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,96.00
GeoDiff UFF,1.375,94.28
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,93.11
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,99.81
GeoDiff UFF,1.375,99.52
GeoDiff UFF,1.375,99.33
GeoDiff UFF,1.375,80.78
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,94.79
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,40.65
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,88.30
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,98.08
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,86.11
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,96.28
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,98.75
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,97.22
GeoDiff UFF,1.375,70.83
GeoDiff UFF,1.375,99.56
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,92.24
GeoDiff UFF,1.375,50.00
GeoDiff UFF,1.375,84.93
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,66.67
GeoDiff UFF,1.375,96.43
GeoDiff UFF,1.375,91.67
GeoDiff UFF,1.375,89.64
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,50.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,94.12
GeoDiff UFF,1.375,58.73
GeoDiff UFF,1.375,99.49
GeoDiff UFF,1.375,99.17
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,50.00
GeoDiff UFF,1.375,70.45
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,99.12
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,65.22
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,90.91
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,50.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,93.14
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,83.93
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,68.22
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,40.00
GeoDiff UFF,1.375,97.33
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,85.29
GeoDiff UFF,1.375,99.55
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,90.79
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,80.56
GeoDiff UFF,1.375,33.33
GeoDiff UFF,1.375,93.33
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,99.18
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,98.21
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,93.50
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,97.95
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,98.39
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,77.97
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,0.00
GeoDiff UFF,1.375,8.51
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,95.76
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,99.18
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,91.67
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,95.83
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,71.43
GeoDiff UFF,1.375,100.00
GeoDiff UFF,1.375,99.26
