Method,Delta,COV
Torsional Diffusion UFF,0.875,50.00
Torsional Diffusion UFF,0.875,33.33
Torsional Diffusion UFF,0.875,0.74
Torsional Diffusion UFF,0.875,93.33
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,63.07
Torsional Diffusion UFF,0.875,29.51
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,19.74
Torsional Diffusion UFF,0.875,71.70
Torsional Diffusion UFF,0.875,72.36
Torsional Diffusion UFF,0.875,89.63
Torsional Diffusion UFF,0.875,97.70
Torsional Diffusion UFF,0.875,57.77
Torsional Diffusion UFF,0.875,69.12
Torsional Diffusion UFF,0.875,73.68
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,23.39
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,45.42
Torsional Diffusion UFF,0.875,87.30
Torsional Diffusion UFF,0.875,0.00
Torsional Diffusion UFF,0.875,2.13
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,37.52
Torsional Diffusion UFF,0.875,96.57
Torsional Diffusion UFF,0.875,46.72
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,70.83
Torsional Diffusion UFF,0.875,77.78
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,75.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,99.38
Torsional Diffusion UFF,0.875,39.58
Torsional Diffusion UFF,0.875,70.00
Torsional Diffusion UFF,0.875,59.38
Torsional Diffusion UFF,0.875,56.04
Torsional Diffusion UFF,0.875,76.57
Torsional Diffusion UFF,0.875,3.68
Torsional Diffusion UFF,0.875,19.05
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,86.43
Torsional Diffusion UFF,0.875,80.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,72.55
Torsional Diffusion UFF,0.875,84.38
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,87.29
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,70.00
Torsional Diffusion UFF,0.875,51.11
Torsional Diffusion UFF,0.875,37.84
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,92.86
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,32.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,53.47
Torsional Diffusion UFF,0.875,71.93
Torsional Diffusion UFF,0.875,22.73
Torsional Diffusion UFF,0.875,77.00
Torsional Diffusion UFF,0.875,68.42
Torsional Diffusion UFF,0.875,96.36
Torsional Diffusion UFF,0.875,74.70
Torsional Diffusion UFF,0.875,90.28
Torsional Diffusion UFF,0.875,45.16
Torsional Diffusion UFF,0.875,98.11
Torsional Diffusion UFF,0.875,46.90
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,58.82
Torsional Diffusion UFF,0.875,95.45
Torsional Diffusion UFF,0.875,75.57
Torsional Diffusion UFF,0.875,99.58
Torsional Diffusion UFF,0.875,86.36
Torsional Diffusion UFF,0.875,52.63
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,68.57
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,71.30
Torsional Diffusion UFF,0.875,67.00
Torsional Diffusion UFF,0.875,67.29
Torsional Diffusion UFF,0.875,24.14
Torsional Diffusion UFF,0.875,52.00
Torsional Diffusion UFF,0.875,21.66
Torsional Diffusion UFF,0.875,74.37
Torsional Diffusion UFF,0.875,90.71
Torsional Diffusion UFF,0.875,43.24
Torsional Diffusion UFF,0.875,76.46
Torsional Diffusion UFF,0.875,66.09
Torsional Diffusion UFF,0.875,96.15
Torsional Diffusion UFF,0.875,50.53
Torsional Diffusion UFF,0.875,60.66
Torsional Diffusion UFF,0.875,65.38
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,55.81
Torsional Diffusion UFF,0.875,72.15
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,81.82
Torsional Diffusion UFF,0.875,47.83
Torsional Diffusion UFF,0.875,45.37
Torsional Diffusion UFF,0.875,64.18
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,57.08
Torsional Diffusion UFF,0.875,69.88
Torsional Diffusion UFF,0.875,47.89
Torsional Diffusion UFF,0.875,80.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,83.33
Torsional Diffusion UFF,0.875,57.45
Torsional Diffusion UFF,0.875,32.50
Torsional Diffusion UFF,0.875,62.71
Torsional Diffusion UFF,0.875,54.55
Torsional Diffusion UFF,0.875,42.01
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,88.89
Torsional Diffusion UFF,0.875,55.88
Torsional Diffusion UFF,0.875,63.49
Torsional Diffusion UFF,0.875,54.55
Torsional Diffusion UFF,0.875,44.44
Torsional Diffusion UFF,0.875,54.96
Torsional Diffusion UFF,0.875,94.83
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,68.83
Torsional Diffusion UFF,0.875,97.14
Torsional Diffusion UFF,0.875,73.58
Torsional Diffusion UFF,0.875,35.29
Torsional Diffusion UFF,0.875,45.10
Torsional Diffusion UFF,0.875,95.83
Torsional Diffusion UFF,0.875,80.30
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,82.98
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,84.08
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,58.04
Torsional Diffusion UFF,0.875,71.43
Torsional Diffusion UFF,0.875,34.62
Torsional Diffusion UFF,0.875,88.42
Torsional Diffusion UFF,0.875,88.57
Torsional Diffusion UFF,0.875,26.51
Torsional Diffusion UFF,0.875,39.34
Torsional Diffusion UFF,0.875,95.83
Torsional Diffusion UFF,0.875,21.54
Torsional Diffusion UFF,0.875,84.78
Torsional Diffusion UFF,0.875,46.37
Torsional Diffusion UFF,0.875,29.91
Torsional Diffusion UFF,0.875,92.05
Torsional Diffusion UFF,0.875,66.21
Torsional Diffusion UFF,0.875,81.08
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,29.60
Torsional Diffusion UFF,0.875,21.82
Torsional Diffusion UFF,0.875,51.78
Torsional Diffusion UFF,0.875,53.12
Torsional Diffusion UFF,0.875,40.91
Torsional Diffusion UFF,0.875,50.94
Torsional Diffusion UFF,0.875,60.53
Torsional Diffusion UFF,0.875,50.00
Torsional Diffusion UFF,0.875,75.00
Torsional Diffusion UFF,0.875,71.56
Torsional Diffusion UFF,0.875,24.14
Torsional Diffusion UFF,0.875,85.71
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,60.29
Torsional Diffusion UFF,0.875,58.65
Torsional Diffusion UFF,0.875,68.92
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,98.75
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,66.67
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,60.98
Torsional Diffusion UFF,0.875,86.70
Torsional Diffusion UFF,0.875,41.53
Torsional Diffusion UFF,0.875,61.80
Torsional Diffusion UFF,0.875,68.18
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,0.00
Torsional Diffusion UFF,0.875,66.67
Torsional Diffusion UFF,0.875,53.33
Torsional Diffusion UFF,0.875,0.00
Torsional Diffusion UFF,0.875,93.75
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,72.73
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,80.00
Torsional Diffusion UFF,0.875,75.00
Torsional Diffusion UFF,0.875,90.00
Torsional Diffusion UFF,0.875,51.03
Torsional Diffusion UFF,0.875,93.33
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,96.30
Torsional Diffusion UFF,0.875,66.67
Torsional Diffusion UFF,0.875,38.46
Torsional Diffusion UFF,0.875,81.82
Torsional Diffusion UFF,0.875,53.85
Torsional Diffusion UFF,0.875,97.62
Torsional Diffusion UFF,0.875,52.17
Torsional Diffusion UFF,0.875,43.24
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,36.19
Torsional Diffusion UFF,0.875,71.58
Torsional Diffusion UFF,0.875,93.94
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,29.55
Torsional Diffusion UFF,0.875,60.00
Torsional Diffusion UFF,0.875,96.77
Torsional Diffusion UFF,0.875,29.76
Torsional Diffusion UFF,0.875,69.70
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,63.64
Torsional Diffusion UFF,0.875,25.60
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,55.37
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,75.00
Torsional Diffusion UFF,0.875,95.24
Torsional Diffusion UFF,0.875,85.71
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,95.45
Torsional Diffusion UFF,0.875,47.89
Torsional Diffusion UFF,0.875,85.71
Torsional Diffusion UFF,0.875,62.20
Torsional Diffusion UFF,0.875,76.60
Torsional Diffusion UFF,0.875,85.96
Torsional Diffusion UFF,0.875,69.23
Torsional Diffusion UFF,0.875,62.79
Torsional Diffusion UFF,0.875,17.28
Torsional Diffusion UFF,0.875,75.47
Torsional Diffusion UFF,0.875,82.14
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,91.67
Torsional Diffusion UFF,0.875,25.45
Torsional Diffusion UFF,0.875,72.00
Torsional Diffusion UFF,0.875,69.86
Torsional Diffusion UFF,0.875,75.00
Torsional Diffusion UFF,0.875,16.83
Torsional Diffusion UFF,0.875,30.43
Torsional Diffusion UFF,0.875,16.13
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,97.65
Torsional Diffusion UFF,0.875,92.59
Torsional Diffusion UFF,0.875,0.00
Torsional Diffusion UFF,0.875,26.32
Torsional Diffusion UFF,0.875,41.94
Torsional Diffusion UFF,0.875,51.72
Torsional Diffusion UFF,0.875,0.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,33.82
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,61.39
Torsional Diffusion UFF,0.875,89.66
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,80.56
Torsional Diffusion UFF,0.875,73.63
Torsional Diffusion UFF,0.875,54.84
Torsional Diffusion UFF,0.875,63.79
Torsional Diffusion UFF,0.875,43.79
Torsional Diffusion UFF,0.875,58.24
Torsional Diffusion UFF,0.875,62.50
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,0.00
Torsional Diffusion UFF,0.875,98.31
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,95.40
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,95.24
Torsional Diffusion UFF,0.875,48.15
Torsional Diffusion UFF,0.875,51.47
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,80.00
Torsional Diffusion UFF,0.875,42.86
Torsional Diffusion UFF,0.875,66.67
Torsional Diffusion UFF,0.875,54.55
Torsional Diffusion UFF,0.875,94.25
Torsional Diffusion UFF,0.875,35.00
Torsional Diffusion UFF,0.875,43.48
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,77.51
Torsional Diffusion UFF,0.875,71.43
Torsional Diffusion UFF,0.875,60.00
Torsional Diffusion UFF,0.875,50.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,87.88
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,57.14
Torsional Diffusion UFF,0.875,50.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,56.43
Torsional Diffusion UFF,0.875,64.79
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,37.29
Torsional Diffusion UFF,0.875,60.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,84.21
Torsional Diffusion UFF,0.875,84.62
Torsional Diffusion UFF,0.875,18.64
Torsional Diffusion UFF,0.875,71.22
Torsional Diffusion UFF,0.875,62.50
Torsional Diffusion UFF,0.875,35.48
Torsional Diffusion UFF,0.875,16.22
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,73.81
Torsional Diffusion UFF,0.875,28.57
Torsional Diffusion UFF,0.875,60.42
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,93.10
Torsional Diffusion UFF,0.875,42.86
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,0.00
Torsional Diffusion UFF,0.875,73.53
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,92.31
Torsional Diffusion UFF,0.875,42.42
Torsional Diffusion UFF,0.875,44.67
Torsional Diffusion UFF,0.875,68.18
Torsional Diffusion UFF,0.875,48.63
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,35.16
Torsional Diffusion UFF,0.875,42.86
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,64.10
Torsional Diffusion UFF,0.875,30.43
Torsional Diffusion UFF,0.875,9.09
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,52.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,18.18
Torsional Diffusion UFF,0.875,33.94
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,55.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,65.31
Torsional Diffusion UFF,0.875,65.00
Torsional Diffusion UFF,0.875,20.83
Torsional Diffusion UFF,0.875,71.05
Torsional Diffusion UFF,0.875,12.00
Torsional Diffusion UFF,0.875,40.35
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,55.56
Torsional Diffusion UFF,0.875,34.48
Torsional Diffusion UFF,0.875,93.10
Torsional Diffusion UFF,0.875,73.91
Torsional Diffusion UFF,0.875,94.59
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,74.14
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,32.50
Torsional Diffusion UFF,0.875,21.30
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,43.75
Torsional Diffusion UFF,0.875,95.92
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,93.88
Torsional Diffusion UFF,0.875,89.47
Torsional Diffusion UFF,0.875,76.00
Torsional Diffusion UFF,0.875,81.82
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,27.45
Torsional Diffusion UFF,0.875,0.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,66.67
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,75.00
Torsional Diffusion UFF,0.875,66.67
Torsional Diffusion UFF,0.875,90.38
Torsional Diffusion UFF,0.875,43.51
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,75.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,14.81
Torsional Diffusion UFF,0.875,94.44
Torsional Diffusion UFF,0.875,68.97
Torsional Diffusion UFF,0.875,67.61
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,5.21
Torsional Diffusion UFF,0.875,87.74
Torsional Diffusion UFF,0.875,58.33
Torsional Diffusion UFF,0.875,85.09
Torsional Diffusion UFF,0.875,54.55
Torsional Diffusion UFF,0.875,60.89
Torsional Diffusion UFF,0.875,56.80
Torsional Diffusion UFF,0.875,68.75
Torsional Diffusion UFF,0.875,60.78
Torsional Diffusion UFF,0.875,67.65
Torsional Diffusion UFF,0.875,75.00
Torsional Diffusion UFF,0.875,44.25
Torsional Diffusion UFF,0.875,6.67
Torsional Diffusion UFF,0.875,35.08
Torsional Diffusion UFF,0.875,37.80
Torsional Diffusion UFF,0.875,20.62
Torsional Diffusion UFF,0.875,56.90
Torsional Diffusion UFF,0.875,62.79
Torsional Diffusion UFF,0.875,78.95
Torsional Diffusion UFF,0.875,20.15
Torsional Diffusion UFF,0.875,14.29
Torsional Diffusion UFF,0.875,14.29
Torsional Diffusion UFF,0.875,42.86
Torsional Diffusion UFF,0.875,55.56
Torsional Diffusion UFF,0.875,50.00
Torsional Diffusion UFF,0.875,21.93
Torsional Diffusion UFF,0.875,20.95
Torsional Diffusion UFF,0.875,45.30
Torsional Diffusion UFF,0.875,31.51
Torsional Diffusion UFF,0.875,20.00
Torsional Diffusion UFF,0.875,25.93
Torsional Diffusion UFF,0.875,63.96
Torsional Diffusion UFF,0.875,40.00
Torsional Diffusion UFF,0.875,64.39
Torsional Diffusion UFF,0.875,27.59
Torsional Diffusion UFF,0.875,79.31
Torsional Diffusion UFF,0.875,31.37
Torsional Diffusion UFF,0.875,60.98
Torsional Diffusion UFF,0.875,91.67
Torsional Diffusion UFF,0.875,54.55
Torsional Diffusion UFF,0.875,72.44
Torsional Diffusion UFF,0.875,53.73
Torsional Diffusion UFF,0.875,36.92
Torsional Diffusion UFF,0.875,99.24
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,94.09
Torsional Diffusion UFF,0.875,98.90
Torsional Diffusion UFF,0.875,90.57
Torsional Diffusion UFF,0.875,68.55
Torsional Diffusion UFF,0.875,98.25
Torsional Diffusion UFF,0.875,35.48
Torsional Diffusion UFF,0.875,57.83
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,32.79
Torsional Diffusion UFF,0.875,57.79
Torsional Diffusion UFF,0.875,37.12
Torsional Diffusion UFF,0.875,19.23
Torsional Diffusion UFF,0.875,64.29
Torsional Diffusion UFF,0.875,35.64
Torsional Diffusion UFF,0.875,81.82
Torsional Diffusion UFF,0.875,73.17
Torsional Diffusion UFF,0.875,69.09
Torsional Diffusion UFF,0.875,26.45
Torsional Diffusion UFF,0.875,85.71
Torsional Diffusion UFF,0.875,50.00
Torsional Diffusion UFF,0.875,72.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,44.44
Torsional Diffusion UFF,0.875,73.33
Torsional Diffusion UFF,0.875,75.00
Torsional Diffusion UFF,0.875,75.00
Torsional Diffusion UFF,0.875,66.67
Torsional Diffusion UFF,0.875,83.33
Torsional Diffusion UFF,0.875,85.31
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,21.43
Torsional Diffusion UFF,0.875,46.67
Torsional Diffusion UFF,0.875,81.25
Torsional Diffusion UFF,0.875,60.00
Torsional Diffusion UFF,0.875,58.67
Torsional Diffusion UFF,0.875,66.67
Torsional Diffusion UFF,0.875,69.09
Torsional Diffusion UFF,0.875,54.55
Torsional Diffusion UFF,0.875,92.31
Torsional Diffusion UFF,0.875,68.12
Torsional Diffusion UFF,0.875,75.34
Torsional Diffusion UFF,0.875,75.00
Torsional Diffusion UFF,0.875,72.73
Torsional Diffusion UFF,0.875,91.67
Torsional Diffusion UFF,0.875,93.75
Torsional Diffusion UFF,0.875,51.28
Torsional Diffusion UFF,0.875,66.67
Torsional Diffusion UFF,0.875,80.00
Torsional Diffusion UFF,0.875,71.43
Torsional Diffusion UFF,0.875,44.44
Torsional Diffusion UFF,0.875,72.09
Torsional Diffusion UFF,0.875,50.40
Torsional Diffusion UFF,0.875,5.56
Torsional Diffusion UFF,0.875,86.18
Torsional Diffusion UFF,0.875,98.98
Torsional Diffusion UFF,0.875,61.45
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,95.00
Torsional Diffusion UFF,0.875,97.08
Torsional Diffusion UFF,0.875,52.31
Torsional Diffusion UFF,0.875,68.75
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,75.93
Torsional Diffusion UFF,0.875,75.00
Torsional Diffusion UFF,0.875,74.42
Torsional Diffusion UFF,0.875,89.29
Torsional Diffusion UFF,0.875,70.37
Torsional Diffusion UFF,0.875,90.57
Torsional Diffusion UFF,0.875,0.00
Torsional Diffusion UFF,0.875,60.87
Torsional Diffusion UFF,0.875,63.33
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,71.43
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,49.35
Torsional Diffusion UFF,0.875,84.62
Torsional Diffusion UFF,0.875,74.79
Torsional Diffusion UFF,0.875,83.33
Torsional Diffusion UFF,0.875,75.00
Torsional Diffusion UFF,0.875,86.67
Torsional Diffusion UFF,0.875,80.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,0.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,41.61
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,85.71
Torsional Diffusion UFF,0.875,84.78
Torsional Diffusion UFF,0.875,61.54
Torsional Diffusion UFF,0.875,53.33
Torsional Diffusion UFF,0.875,56.00
Torsional Diffusion UFF,0.875,70.59
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,31.19
Torsional Diffusion UFF,0.875,62.07
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,98.26
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,90.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,50.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,5.13
Torsional Diffusion UFF,0.875,71.43
Torsional Diffusion UFF,0.875,89.51
Torsional Diffusion UFF,0.875,88.89
Torsional Diffusion UFF,0.875,70.13
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,96.91
Torsional Diffusion UFF,0.875,74.14
Torsional Diffusion UFF,0.875,80.00
Torsional Diffusion UFF,0.875,95.83
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,89.02
Torsional Diffusion UFF,0.875,37.86
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,50.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,100.00
Torsional Diffusion UFF,0.875,93.33
Torsional Diffusion UFF,0.875,18.18
Torsional Diffusion UFF,0.875,74.41
Torsional Diffusion UFF,0.875,0.00
Torsional Diffusion UFF,1.0,94.20
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,62.50
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,94.90
Torsional Diffusion UFF,1.0,89.89
Torsional Diffusion UFF,1.0,98.57
Torsional Diffusion UFF,1.0,99.07
Torsional Diffusion UFF,1.0,98.14
Torsional Diffusion UFF,1.0,90.37
Torsional Diffusion UFF,1.0,77.78
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,99.33
Torsional Diffusion UFF,1.0,31.43
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,44.83
Torsional Diffusion UFF,1.0,96.15
Torsional Diffusion UFF,1.0,83.33
Torsional Diffusion UFF,1.0,79.19
Torsional Diffusion UFF,1.0,42.80
Torsional Diffusion UFF,1.0,63.69
Torsional Diffusion UFF,1.0,42.11
Torsional Diffusion UFF,1.0,95.83
Torsional Diffusion UFF,1.0,61.11
Torsional Diffusion UFF,1.0,95.45
Torsional Diffusion UFF,1.0,50.00
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,48.42
Torsional Diffusion UFF,1.0,80.00
Torsional Diffusion UFF,1.0,69.57
Torsional Diffusion UFF,1.0,72.53
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,97.14
Torsional Diffusion UFF,1.0,96.00
Torsional Diffusion UFF,1.0,35.90
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,86.11
Torsional Diffusion UFF,1.0,98.33
Torsional Diffusion UFF,1.0,80.00
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,66.67
Torsional Diffusion UFF,1.0,81.63
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,97.83
Torsional Diffusion UFF,1.0,95.62
Torsional Diffusion UFF,1.0,51.08
Torsional Diffusion UFF,1.0,37.50
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,99.68
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,87.50
Torsional Diffusion UFF,1.0,80.00
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,94.61
Torsional Diffusion UFF,1.0,74.00
Torsional Diffusion UFF,1.0,71.81
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,64.58
Torsional Diffusion UFF,1.0,92.25
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,26.92
Torsional Diffusion UFF,1.0,81.67
Torsional Diffusion UFF,1.0,80.00
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,86.08
Torsional Diffusion UFF,1.0,83.40
Torsional Diffusion UFF,1.0,40.67
Torsional Diffusion UFF,1.0,70.37
Torsional Diffusion UFF,1.0,77.78
Torsional Diffusion UFF,1.0,69.81
Torsional Diffusion UFF,1.0,64.44
Torsional Diffusion UFF,1.0,86.26
Torsional Diffusion UFF,1.0,48.86
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,100.00
Torsional Diffusion UFF,1.0,98.41
Torsional Diffusion UFF,1.0,96.97
Torsional Diffusion UFF,1.0,83.00
Torsional Diffusion UFF,1.0,72.00
Torsional Diffusion UFF,1.0,90.48
