Method,Delta,COV
Conformator,0.75,2.27
Conformator,0.75,1.49
Conformator,0.75,17.20
Conformator,0.75,43.48
Conformator,0.75,100.00
Conformator,0.75,50.00
Conformator,0.75,45.95
Conformator,0.75,19.05
Conformator,0.75,0.76
Conformator,0.75,0.00
Conformator,0.75,20.59
Conformator,0.75,42.86
Conformator,0.75,3.70
Conformator,0.75,0.00
Conformator,0.75,9.26
Conformator,0.75,0.00
Conformator,0.75,80.00
Conformator,0.75,37.93
Conformator,0.75,50.00
Conformator,0.75,100.00
Conformator,0.75,66.67
Conformator,0.75,14.77
Conformator,0.75,18.25
Conformator,0.75,50.00
Conformator,0.75,62.50
Conformator,0.75,72.73
Conformator,0.75,18.29
Conformator,0.75,39.34
Conformator,0.75,22.03
Conformator,0.75,6.67
Conformator,0.75,9.18
Conformator,0.75,45.65
Conformator,0.75,33.33
Conformator,0.75,33.33
Conformator,0.75,0.00
Conformator,0.75,50.00
Conformator,0.75,25.71
Conformator,0.75,57.97
Conformator,0.75,100.00
Conformator,0.75,53.33
Conformator,0.75,0.00
Conformator,0.75,47.06
Conformator,0.75,31.71
Conformator,0.75,6.45
Conformator,0.75,11.25
Conformator,0.75,0.00
Conformator,0.75,94.44
Conformator,0.75,17.14
Conformator,0.75,3.03
Conformator,0.75,12.82
Conformator,0.75,2.78
Conformator,0.75,32.53
Conformator,0.75,0.00
Conformator,0.75,12.73
Conformator,0.75,12.11
Conformator,0.75,3.36
Conformator,0.75,23.78
Conformator,0.75,7.89
Conformator,0.75,1.76
Conformator,0.75,100.00
Conformator,0.75,33.33
Conformator,0.75,41.18
Conformator,0.75,45.83
Conformator,0.75,38.46
Conformator,0.75,0.75
Conformator,0.75,0.00
Conformator,0.75,53.57
Conformator,0.75,6.90
Conformator,0.75,90.52
Conformator,0.75,0.00
Conformator,0.75,84.98
Conformator,0.75,57.39
Conformator,0.75,14.73
Conformator,0.75,1.15
Conformator,0.75,75.68
Conformator,0.75,52.94
Conformator,0.75,2.16
Conformator,0.75,13.49
Conformator,0.75,88.67
Conformator,0.75,15.62
Conformator,0.75,51.52
Conformator,0.75,1.74
Conformator,0.75,38.46
Conformator,0.75,25.00
Conformator,0.75,9.09
Conformator,0.75,36.60
Conformator,0.75,100.00
Conformator,0.75,0.00
Conformator,0.75,33.33
Conformator,0.75,1.57
Conformator,0.75,38.98
Conformator,0.75,100.00
Conformator,0.75,43.32
Conformator,0.75,100.00
Conformator,0.75,75.00
Conformator,0.75,40.00
Conformator,0.75,0.00
Conformator,0.75,40.00
Conformator,0.75,67.19
Conformator,0.75,30.92
Conformator,0.75,84.58
Conformator,0.75,58.33
Conformator,0.75,89.47
Conformator,0.75,60.38
Conformator,0.75,3.69
Conformator,0.75,49.21
Conformator,0.75,63.71
Conformator,0.75,1.11
Conformator,0.75,4.26
Conformator,0.75,12.31
Conformator,0.75,2.65
Conformator,0.75,0.00
Conformator,0.75,24.09
Conformator,0.75,8.47
Conformator,0.75,2.80
Conformator,0.75,48.48
Conformator,0.75,33.64
Conformator,0.75,100.00
Conformator,0.75,80.00
Conformator,0.75,0.00
Conformator,0.75,37.50
Conformator,0.75,60.00
Conformator,0.75,20.83
Conformator,0.75,60.86
Conformator,0.75,93.75
Conformator,0.75,40.29
Conformator,0.75,7.92
Conformator,0.75,10.53
Conformator,0.75,0.00
Conformator,0.75,100.00
Conformator,0.75,0.00
Conformator,0.75,15.31
Conformator,0.75,10.43
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,11.81
Conformator,0.75,25.66
Conformator,0.75,4.54
Conformator,0.75,11.11
Conformator,0.75,0.00
Conformator,0.75,3.75
Conformator,0.75,19.05
Conformator,0.75,6.55
Conformator,0.75,5.00
Conformator,0.75,50.94
Conformator,0.75,47.62
Conformator,0.75,20.77
Conformator,0.75,42.98
Conformator,0.75,100.00
Conformator,0.75,86.36
Conformator,0.75,7.64
Conformator,0.75,13.73
Conformator,0.75,11.69
Conformator,0.75,75.00
Conformator,0.75,67.86
Conformator,0.75,8.00
Conformator,0.75,9.44
Conformator,0.75,75.00
Conformator,0.75,100.00
Conformator,0.75,27.27
Conformator,0.75,0.00
Conformator,0.75,100.00
Conformator,0.75,3.68
Conformator,0.75,30.88
Conformator,0.75,7.44
Conformator,0.75,0.00
Conformator,0.75,25.00
Conformator,0.75,28.57
Conformator,0.75,22.73
Conformator,0.75,38.71
Conformator,0.75,36.66
Conformator,0.75,75.22
Conformator,0.75,44.19
Conformator,0.75,6.61
Conformator,0.75,47.06
Conformator,0.75,42.34
Conformator,0.75,87.50
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,2.86
Conformator,0.75,8.43
Conformator,0.75,0.00
Conformator,0.75,9.09
Conformator,0.75,7.73
Conformator,0.75,16.25
Conformator,0.75,13.33
Conformator,0.75,0.00
Conformator,0.75,12.90
Conformator,0.75,25.00
Conformator,0.75,25.00
Conformator,0.75,6.19
Conformator,0.75,25.00
Conformator,0.75,98.31
Conformator,0.75,48.32
Conformator,0.75,75.00
Conformator,0.75,37.50
Conformator,0.75,40.00
Conformator,0.75,5.00
Conformator,0.75,50.00
Conformator,0.75,22.22
Conformator,0.75,4.15
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,4.46
Conformator,0.75,0.00
Conformator,0.75,6.25
Conformator,0.75,7.69
Conformator,0.75,0.00
Conformator,0.75,66.67
Conformator,0.75,5.63
Conformator,0.75,19.35
Conformator,0.75,10.00
Conformator,0.75,33.33
Conformator,0.75,75.00
Conformator,0.75,57.14
Conformator,0.75,19.48
Conformator,0.75,50.00
Conformator,0.75,33.33
Conformator,0.75,48.00
Conformator,0.75,40.00
Conformator,0.75,100.00
Conformator,0.75,60.00
Conformator,0.75,57.14
Conformator,0.75,0.00
Conformator,0.75,11.94
Conformator,0.75,2.86
Conformator,0.75,0.35
Conformator,0.75,14.04
Conformator,0.75,0.19
Conformator,0.75,15.85
Conformator,0.75,40.00
Conformator,0.75,0.00
Conformator,0.75,33.33
Conformator,0.75,100.00
Conformator,0.75,66.67
Conformator,0.75,76.92
Conformator,0.75,75.00
Conformator,0.75,11.11
Conformator,0.75,36.00
Conformator,0.75,29.59
Conformator,0.75,70.00
Conformator,0.75,100.00
Conformator,0.75,12.50
Conformator,0.75,0.00
Conformator,0.75,100.00
Conformator,0.75,80.00
Conformator,0.75,27.03
Conformator,0.75,25.00
Conformator,0.75,0.00
Conformator,0.75,50.00
Conformator,0.75,93.75
Conformator,0.75,7.57
Conformator,0.75,71.51
Conformator,0.75,1.22
Conformator,0.75,46.98
Conformator,0.75,63.70
Conformator,0.75,91.67
Conformator,0.75,22.50
Conformator,0.75,20.00
Conformator,0.75,20.00
Conformator,0.75,27.78
Conformator,0.75,3.75
Conformator,0.75,87.50
Conformator,0.75,39.67
Conformator,0.75,0.00
Conformator,0.75,3.17
Conformator,0.75,100.00
Conformator,0.75,18.18
Conformator,0.75,2.22
Conformator,0.75,6.25
Conformator,0.75,16.99
Conformator,0.75,100.00
Conformator,0.75,80.95
Conformator,0.75,43.36
Conformator,0.75,2.83
Conformator,0.75,7.55
Conformator,0.75,12.84
Conformator,0.75,33.33
Conformator,0.75,14.73
Conformator,0.75,0.00
Conformator,0.75,15.38
Conformator,0.75,100.00
Conformator,0.75,15.00
Conformator,0.75,14.29
Conformator,0.75,100.00
Conformator,0.75,2.45
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,13.40
Conformator,0.75,45.16
Conformator,0.75,6.15
Conformator,0.75,3.17
Conformator,0.75,6.52
Conformator,0.75,70.31
Conformator,0.75,52.59
Conformator,0.75,13.07
Conformator,0.75,94.94
Conformator,0.75,0.00
Conformator,0.75,55.93
Conformator,0.75,20.69
Conformator,0.75,33.33
Conformator,0.75,0.00
Conformator,0.75,100.00
Conformator,0.75,0.35
Conformator,0.75,30.00
Conformator,0.75,1.47
Conformator,0.75,100.00
Conformator,0.75,18.52
Conformator,0.75,35.29
Conformator,0.75,100.00
Conformator,0.75,25.00
Conformator,0.75,60.00
Conformator,0.75,100.00
Conformator,0.75,19.35
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,54.55
Conformator,0.75,22.44
Conformator,0.75,0.00
Conformator,0.75,14.29
Conformator,0.75,50.00
Conformator,0.75,21.77
Conformator,0.75,15.00
Conformator,0.75,100.00
Conformator,0.75,68.18
Conformator,0.75,37.84
Conformator,0.75,50.00
Conformator,0.75,12.90
Conformator,0.75,87.50
Conformator,0.75,0.00
Conformator,0.75,83.33
Conformator,0.75,70.00
Conformator,0.75,35.82
Conformator,0.75,5.17
Conformator,0.75,100.00
Conformator,0.75,100.00
Conformator,0.75,20.83
Conformator,0.75,100.00
Conformator,0.75,10.53
Conformator,0.75,100.00
Conformator,0.75,4.35
Conformator,0.75,4.92
Conformator,0.75,20.33
Conformator,0.75,2.05
Conformator,0.75,14.29
Conformator,0.75,36.10
Conformator,0.75,13.50
Conformator,0.75,45.51
Conformator,0.75,7.93
Conformator,0.75,50.00
Conformator,0.75,0.00
Conformator,0.75,63.41
Conformator,0.75,24.00
Conformator,0.75,72.22
Conformator,0.75,27.32
Conformator,0.75,6.55
Conformator,0.75,100.00
Conformator,0.75,2.33
Conformator,0.75,100.00
Conformator,0.75,10.26
Conformator,0.75,8.33
Conformator,0.75,25.00
Conformator,0.75,9.23
Conformator,0.75,25.00
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,7.69
Conformator,0.75,0.00
Conformator,0.75,12.42
Conformator,0.75,15.38
Conformator,0.75,0.00
Conformator,0.75,1.30
Conformator,0.75,2.86
Conformator,0.75,0.00
Conformator,0.75,1.53
Conformator,0.75,24.29
Conformator,0.75,0.00
Conformator,0.75,33.33
Conformator,0.75,80.00
Conformator,0.75,0.00
Conformator,0.75,100.00
Conformator,0.75,62.50
Conformator,0.75,4.50
Conformator,0.75,5.49
Conformator,0.75,2.64
Conformator,0.75,100.00
Conformator,0.75,12.09
Conformator,0.75,35.54
Conformator,0.75,66.67
Conformator,0.75,25.00
Conformator,0.75,64.29
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,10.64
Conformator,0.75,0.00
Conformator,0.75,24.79
Conformator,0.75,13.76
Conformator,0.75,21.25
Conformator,0.75,100.00
Conformator,0.75,8.24
Conformator,0.75,11.67
Conformator,0.75,22.88
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,5.34
Conformator,0.75,0.00
Conformator,0.75,75.00
Conformator,0.75,100.00
Conformator,0.75,6.09
Conformator,0.75,66.67
Conformator,0.75,15.15
Conformator,0.75,18.75
Conformator,0.75,2.50
Conformator,0.75,62.50
Conformator,0.75,17.14
Conformator,0.75,46.88
Conformator,0.75,56.00
Conformator,0.75,100.00
Conformator,0.75,15.20
Conformator,0.75,100.00
Conformator,0.75,11.90
Conformator,0.75,27.59
Conformator,0.75,0.00
Conformator,0.75,2.94
Conformator,0.75,88.89
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,50.00
Conformator,0.75,1.89
Conformator,0.75,45.83
Conformator,0.75,0.55
Conformator,0.75,0.00
Conformator,0.75,25.93
Conformator,0.75,31.85
Conformator,0.75,0.00
Conformator,0.75,9.94
Conformator,0.75,48.28
Conformator,0.75,32.18
Conformator,0.75,46.67
Conformator,0.75,19.57
Conformator,0.75,4.92
Conformator,0.75,26.92
Conformator,0.75,33.33
Conformator,0.75,0.00
Conformator,0.75,18.93
Conformator,0.75,1.14
Conformator,0.75,60.00
Conformator,0.75,100.00
Conformator,0.75,23.94
Conformator,0.75,3.23
Conformator,0.75,11.48
Conformator,0.75,36.36
Conformator,0.75,47.67
Conformator,0.75,100.00
Conformator,0.75,71.43
Conformator,0.75,100.00
Conformator,0.75,47.92
Conformator,0.75,15.70
Conformator,0.75,11.11
Conformator,0.75,0.00
Conformator,0.75,50.00
Conformator,0.75,90.91
Conformator,0.75,0.00
Conformator,0.75,25.00
Conformator,0.75,5.88
Conformator,0.75,5.26
Conformator,0.75,100.00
Conformator,0.75,88.89
Conformator,0.75,100.00
Conformator,0.75,50.00
Conformator,0.75,33.33
Conformator,0.75,12.50
Conformator,0.75,50.00
Conformator,0.75,69.23
Conformator,0.75,10.98
Conformator,0.75,55.17
Conformator,0.75,100.00
Conformator,0.75,55.26
Conformator,0.75,16.67
Conformator,0.75,0.00
Conformator,0.75,11.43
Conformator,0.75,40.00
Conformator,0.75,68.75
Conformator,0.75,33.33
Conformator,0.75,87.50
Conformator,0.75,50.00
Conformator,0.75,3.33
Conformator,0.75,55.56
Conformator,0.75,66.52
Conformator,0.75,100.00
Conformator,0.75,75.00
Conformator,0.75,6.56
Conformator,0.75,62.50
Conformator,0.75,50.00
Conformator,0.75,3.85
Conformator,0.75,25.86
Conformator,0.75,91.67
Conformator,0.75,28.57
Conformator,0.75,16.67
Conformator,0.75,58.06
Conformator,0.75,0.00
Conformator,0.75,95.45
Conformator,0.75,66.67
Conformator,0.75,40.00
Conformator,0.75,30.00
Conformator,0.75,100.00
Conformator,0.75,16.67
Conformator,0.75,22.22
Conformator,0.75,0.00
Conformator,0.75,36.98
Conformator,0.75,46.43
Conformator,0.75,18.27
Conformator,0.75,31.58
Conformator,0.75,95.83
Conformator,0.75,0.62
Conformator,0.75,5.71
Conformator,0.75,11.76
Conformator,0.75,100.00
Conformator,0.75,57.14
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,50.00
Conformator,0.75,72.22
Conformator,0.75,0.00
Conformator,0.75,19.44
Conformator,0.75,0.00
Conformator,0.75,100.00
Conformator,0.75,50.00
Conformator,0.75,31.58
Conformator,0.75,0.00
Conformator,0.75,5.00
Conformator,0.75,33.33
Conformator,0.75,5.56
Conformator,0.75,0.00
Conformator,0.75,50.00
Conformator,0.75,24.32
Conformator,0.75,50.00
Conformator,0.75,3.53
Conformator,0.75,8.33
Conformator,0.75,28.57
Conformator,0.75,11.54
Conformator,0.75,3.60
Conformator,0.75,0.00
Conformator,0.75,18.75
Conformator,0.75,0.50
Conformator,0.75,16.67
Conformator,0.75,0.00
Conformator,0.75,70.00
Conformator,0.75,100.00
Conformator,0.75,0.00
Conformator,0.75,50.00
Conformator,0.75,72.00
Conformator,0.75,100.00
Conformator,0.75,11.57
Conformator,0.75,100.00
Conformator,0.75,40.91
Conformator,0.75,6.03
Conformator,0.75,2.78
Conformator,0.75,94.74
Conformator,0.75,37.50
Conformator,0.75,11.11
Conformator,0.75,33.33
Conformator,0.75,7.69
Conformator,0.75,34.23
Conformator,0.75,25.00
Conformator,0.75,30.23
Conformator,0.75,66.67
Conformator,0.75,2.78
Conformator,0.75,35.71
Conformator,0.75,50.00
Conformator,0.75,33.33
Conformator,0.75,100.00
Conformator,0.75,35.71
Conformator,0.75,60.00
Conformator,0.75,62.50
Conformator,0.75,37.50
Conformator,0.75,42.86
Conformator,0.75,21.48
Conformator,0.75,47.27
Conformator,0.75,66.67
Conformator,0.75,5.88
Conformator,0.75,3.70
Conformator,0.75,22.22
Conformator,0.75,50.00
Conformator,0.75,33.33
Conformator,0.75,17.24
Conformator,0.75,25.81
Conformator,0.75,56.25
Conformator,0.75,4.00
Conformator,0.75,19.28
Conformator,0.75,100.00
Conformator,0.75,8.70
Conformator,0.75,9.09
Conformator,0.75,68.00
Conformator,0.75,100.00
Conformator,0.75,82.35
Conformator,0.75,22.22
Conformator,0.75,16.67
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,100.00
Conformator,0.75,62.50
Conformator,0.75,50.00
Conformator,0.75,18.18
Conformator,0.75,8.22
Conformator,0.75,24.49
Conformator,0.75,6.25
Conformator,0.75,100.00
Conformator,0.75,1.20
Conformator,0.75,8.33
Conformator,0.75,66.67
Conformator,0.75,52.50
Conformator,0.75,14.58
Conformator,0.75,0.00
Conformator,0.75,50.00
Conformator,0.75,2.86
Conformator,0.75,37.50
Conformator,0.75,0.00
Conformator,0.75,55.56
Conformator,0.75,100.00
Conformator,0.75,72.73
Conformator,0.75,50.00
Conformator,0.75,100.00
Conformator,0.75,33.33
Conformator,0.75,100.00
Conformator,0.75,21.88
Conformator,0.75,42.86
Conformator,0.75,0.00
Conformator,0.75,55.22
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,75.00
Conformator,0.75,0.00
Conformator,0.75,4.26
Conformator,0.75,71.43
Conformator,0.75,50.00
Conformator,0.75,20.00
Conformator,0.75,66.67
Conformator,0.75,24.24
Conformator,0.75,46.60
Conformator,0.75,25.00
Conformator,0.75,2.94
Conformator,0.75,100.00
Conformator,0.75,9.09
Conformator,0.75,69.44
Conformator,0.75,0.00
Conformator,0.75,100.00
Conformator,0.75,25.45
Conformator,0.75,56.25
Conformator,0.75,33.33
Conformator,0.75,20.00
Conformator,0.75,33.33
Conformator,0.75,16.00
Conformator,0.75,0.00
Conformator,0.75,59.09
Conformator,0.75,78.49
Conformator,0.75,100.00
Conformator,0.75,100.00
Conformator,0.75,28.38
Conformator,0.75,66.67
Conformator,0.75,47.06
Conformator,0.75,1.72
Conformator,0.75,75.00
Conformator,0.75,100.00
Conformator,0.75,100.00
Conformator,0.75,50.00
Conformator,0.75,100.00
Conformator,0.75,0.00
Conformator,0.75,61.43
Conformator,0.75,19.74
Conformator,0.75,27.88
Conformator,0.75,100.00
Conformator,0.75,85.71
Conformator,0.75,100.00
Conformator,0.75,100.00
Conformator,0.75,50.00
Conformator,0.75,73.53
Conformator,0.75,100.00
Conformator,0.75,0.00
Conformator,0.75,50.00
Conformator,0.75,79.17
Conformator,0.75,100.00
Conformator,0.75,76.67
Conformator,0.75,0.00
Conformator,0.75,36.45
Conformator,0.75,15.00
Conformator,0.75,7.66
Conformator,0.75,1.79
Conformator,0.75,8.65
Conformator,0.75,3.41
Conformator,0.75,0.00
Conformator,0.75,16.67
Conformator,0.75,12.20
Conformator,0.75,100.00
Conformator,0.75,5.56
Conformator,0.75,0.00
Conformator,0.75,7.46
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,12.12
Conformator,0.75,0.00
Conformator,0.75,57.89
Conformator,0.75,9.26
Conformator,0.75,14.29
Conformator,0.75,0.00
Conformator,0.75,35.19
Conformator,0.75,16.67
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,3.70
Conformator,0.75,3.85
Conformator,0.75,2.27
Conformator,0.75,0.00
Conformator,0.75,3.45
Conformator,0.75,11.11
Conformator,0.75,42.86
Conformator,0.75,34.45
Conformator,0.75,9.09
Conformator,0.75,62.50
Conformator,0.75,9.60
Conformator,0.75,39.58
Conformator,0.75,22.22
Conformator,0.75,58.33
Conformator,0.75,0.00
Conformator,0.75,2.22
Conformator,0.75,31.82
Conformator,0.75,76.36
Conformator,0.75,94.12
Conformator,0.75,52.38
Conformator,0.75,47.19
Conformator,0.75,13.84
Conformator,0.75,37.50
Conformator,0.75,9.56
Conformator,0.75,46.15
Conformator,0.75,0.00
Conformator,0.75,4.33
Conformator,0.75,58.33
Conformator,0.75,10.59
Conformator,0.75,9.02
Conformator,0.75,1.41
Conformator,0.75,0.00
Conformator,0.75,35.00
Conformator,0.75,1.82
Conformator,0.75,6.25
Conformator,0.75,2.38
Conformator,0.75,18.84
Conformator,0.75,0.00
Conformator,0.75,62.50
Conformator,0.75,18.75
Conformator,0.75,41.67
Conformator,0.75,0.00
Conformator,0.75,41.67
Conformator,0.75,0.00
Conformator,0.75,44.44
Conformator,0.75,80.00
Conformator,0.75,33.33
Conformator,0.75,0.00
Conformator,0.75,67.11
Conformator,0.75,86.36
Conformator,0.75,9.38
Conformator,0.75,0.00
Conformator,0.75,31.25
Conformator,0.75,66.67
Conformator,0.75,89.36
Conformator,0.75,50.00
Conformator,0.75,17.65
Conformator,0.75,60.00
Conformator,0.75,66.67
Conformator,0.75,9.38
Conformator,0.75,61.11
Conformator,0.75,57.14
Conformator,0.75,100.00
Conformator,0.75,38.89
Conformator,0.75,89.47
Conformator,0.75,15.00
Conformator,0.75,80.00
Conformator,0.75,37.50
Conformator,0.75,22.92
Conformator,0.75,25.00
Conformator,0.75,79.41
Conformator,0.75,0.00
Conformator,0.75,0.00
Conformator,0.75,50.00
Conformator,0.75,52.78
Conformator,0.75,7.58
Conformator,0.75,87.50
Conformator,0.75,14.71
Conformator,0.75,48.83
Conformator,0.75,0.00
Conformator,0.75,11.11
Conformator,0.75,100.00
Conformator,0.75,61.54
Conformator,0.75,100.00
Conformator,0.75,32.34
Conformator,0.75,100.00
Conformator,0.75,10.34
Conformator,0.75,11.90
Conformator,0.75,23.81
Conformator,0.75,56.25
Conformator,0.75,4.21
Conformator,0.75,12.50
Conformator,0.75,85.00
Conformator,0.75,100.00
Conformator,0.75,14.14
Conformator,0.75,58.54
Conformator,0.75,56.38
Conformator,0.75,26.47
Conformator,0.75,68.75
Conformator,0.75,10.00
Conformator,0.75,93.75
Conformator,0.75,50.00
Conformator,0.75,100.00
Conformator,0.75,100.00
Conformator,0.75,100.00
Conformator,0.75,0.00
Conformator,0.75,100.00
Conformator,0.75,4.02
Conformator,0.75,100.00
Conformator,0.75,57.14
Conformator,0.75,11.54
Conformator,0.75,80.00
Conformator,0.75,64.29
Conformator,0.75,44.44
Conformator,0.75,60.00
Conformator,0.75,75.00
Conformator,0.75,54.84
Conformator,0.75,66.67
Conformator,0.75,20.00
Conformator,0.75,10.20
Conformator,0.75,100.00
Conformator,0.75,9.04
Conformator,0.75,100.00
Conformator,0.75,68.75
Conformator,0.75,80.00
Conformator,0.75,33.33
Conformator,0.75,45.45
Conformator,0.75,41.94
Conformator,0.75,68.18
Conformator,0.75,8.47
Conformator,0.75,19.23
Conformator,0.75,14.00
Conformator,0.75,100.00
Conformator,0.75,18.32
Conformator,0.75,52.00
Conformator,0.75,100.00
Conformator,0.75,63.89
Conformator,0.75,100.00
Conformator,0.75,80.43
Conformator,0.75,14.29
Conformator,0.75,0.00
Conformator,0.75,100.00
Conformator,0.75,100.00
Conformator,0.75,0.00
Conformator,0.75,100.00
Conformator,0.75,66.67
Conformator,0.75,7.91
Conformator,0.75,7.14
Conformator,0.75,13.22
Conformator,0.75,0.00
Conformator,0.875,0.80
Conformator,0.875,0.00
Conformator,0.875,75.00
Conformator,0.875,100.00
Conformator,0.875,100.00
Conformator,0.875,98.57
Conformator,0.875,75.74
Conformator,0.875,50.00
Conformator,0.875,39.06
Conformator,0.875,100.00
Conformator,0.875,29.34
Conformator,0.875,59.38
Conformator,0.875,31.25
Conformator,0.875,20.83
Conformator,0.875,97.12
Conformator,0.875,1.59
Conformator,0.875,31.25
Conformator,0.875,40.35
Conformator,0.875,85.00
Conformator,0.875,72.73
Conformator,0.875,47.37
Conformator,0.875,3.43
Conformator,0.875,36.32
Conformator,0.875,37.50
Conformator,0.875,25.00
Conformator,0.875,27.27
Conformator,0.875,40.74
Conformator,0.875,0.00
Conformator,0.875,77.78
Conformator,0.875,6.38
Conformator,0.875,83.33
Conformator,0.875,26.39
Conformator,0.875,31.82
Conformator,0.875,53.33
Conformator,0.875,100.00
Conformator,0.875,88.89
Conformator,0.875,89.58
Conformator,0.875,21.43
Conformator,0.875,100.00
Conformator,0.875,0.00
Conformator,0.875,38.54
Conformator,0.875,60.42
Conformator,0.875,50.00
Conformator,0.875,100.00
Conformator,0.875,15.79
Conformator,0.875,85.25
Conformator,0.875,42.86
Conformator,0.875,60.00
Conformator,0.875,0.92
Conformator,0.875,0.56
Conformator,0.875,100.00
Conformator,0.875,100.00
Conformator,0.875,48.08
Conformator,0.875,55.56
Conformator,0.875,75.00
Conformator,0.875,31.25
Conformator,0.875,83.33
Conformator,0.875,21.79
Conformator,0.875,41.67
Conformator,0.875,0.00
Conformator,0.875,91.07
Conformator,0.875,9.31
Conformator,0.875,9.09
Conformator,0.875,100.00
Conformator,0.875,3.17
Conformator,0.875,61.36
Conformator,0.875,15.00
Conformator,0.875,67.86
Conformator,0.875,57.69
Conformator,0.875,27.80
Conformator,0.875,7.17
Conformator,0.875,17.81
Conformator,0.875,20.00
Conformator,0.875,2.27
Conformator,0.875,1.49
Conformator,0.875,22.58
Conformator,0.875,57.97
Conformator,0.875,100.00
Conformator,0.875,100.00
Conformator,0.875,72.97
Conformator,0.875,23.81
Conformator,0.875,1.52
Conformator,0.875,0.00
Conformator,0.875,38.24
Conformator,0.875,44.64
Conformator,0.875,7.41
Conformator,0.875,0.00
Conformator,0.875,23.33
Conformator,0.875,0.00
Conformator,0.875,80.00
Conformator,0.875,62.07
Conformator,0.875,70.00
Conformator,0.875,100.00
Conformator,0.875,100.00
Conformator,0.875,26.14
Conformator,0.875,45.26
Conformator,0.875,50.00
Conformator,0.875,62.50
Conformator,0.875,77.27
Conformator,0.875,26.83
Conformator,0.875,52.46
Conformator,0.875,40.68
Conformator,0.875,10.00
Conformator,0.875,12.24
Conformator,0.875,65.22
Conformator,0.875,33.33
Conformator,0.875,54.17
Conformator,0.875,0.00
Conformator,0.875,58.33
Conformator,0.875,37.14
Conformator,0.875,80.43
Conformator,0.875,100.00
Conformator,0.875,66.67
Conformator,0.875,0.00
Conformator,0.875,55.88
Conformator,0.875,39.02
Conformator,0.875,6.45
Conformator,0.875,16.25
Conformator,0.875,0.00
Conformator,0.875,100.00
Conformator,0.875,28.17
Conformator,0.875,16.67
Conformator,0.875,30.77
Conformator,0.875,5.56
Conformator,0.875,50.00
Conformator,0.875,3.49
Conformator,0.875,20.00
Conformator,0.875,21.35
Conformator,0.875,9.24
Conformator,0.875,41.26
Conformator,0.875,10.53
Conformator,0.875,1.76
Conformator,0.875,100.00
Conformator,0.875,33.33
Conformator,0.875,76.47
Conformator,0.875,54.17
Conformator,0.875,66.67
Conformator,0.875,9.02
Conformator,0.875,0.00
Conformator,0.875,53.57
Conformator,0.875,26.90
Conformator,0.875,99.14
Conformator,0.875,0.00
Conformator,0.875,98.88
Conformator,0.875,83.04
Conformator,0.875,18.75
Conformator,0.875,2.30
Conformator,0.875,83.78
Conformator,0.875,88.24
Conformator,0.875,9.69
Conformator,0.875,39.98
Conformator,0.875,99.33
Conformator,0.875,34.38
Conformator,0.875,57.58
Conformator,0.875,5.80
Conformator,0.875,46.15
Conformator,0.875,25.00
Conformator,0.875,16.88
Conformator,0.875,59.48
Conformator,0.875,100.00
Conformator,0.875,0.00
Conformator,0.875,66.67
Conformator,0.875,8.38
Conformator,0.875,64.41
Conformator,0.875,100.00
Conformator,0.875,64.69
Conformator,0.875,100.00
Conformator,0.875,100.00
Conformator,0.875,50.00
Conformator,0.875,0.00
Conformator,0.875,40.00
Conformator,0.875,84.38
Conformator,0.875,73.78
Conformator,0.875,98.99
Conformator,0.875,66.67
Conformator,0.875,100.00
Conformator,0.875,62.26
Conformator,0.875,5.90
Conformator,0.875,88.10
Conformator,0.875,75.00
Conformator,0.875,1.11
Conformator,0.875,5.32
Conformator,0.875,30.78
Conformator,0.875,7.96
Conformator,0.875,0.00
Conformator,0.875,42.27
Conformator,0.875,19.49
Conformator,0.875,6.99
Conformator,0.875,61.54
Conformator,0.875,50.91
Conformator,0.875,100.00
Conformator,0.875,100.00
Conformator,0.875,0.00
Conformator,0.875,54.17
Conformator,0.875,80.00
Conformator,0.875,32.64
Conformator,0.875,90.27
Conformator,0.875,100.00
Conformator,0.875,66.19
Conformator,0.875,17.82
Conformator,0.875,24.56
Conformator,0.875,0.00
Conformator,0.875,100.00
Conformator,0.875,1.92
Conformator,0.875,25.17
Conformator,0.875,20.14
Conformator,0.875,0.00
Conformator,0.875,0.48
Conformator,0.875,34.25
Conformator,0.875,40.13
Conformator,0.875,7.99
Conformator,0.875,20.00
Conformator,0.875,7.32
Conformator,0.875,6.25
Conformator,0.875,28.57
Conformator,0.875,19.64
Conformator,0.875,11.67
