1a5w_Y3-A-1_1,3,1.0476564921121463
1ajv_NMB-A-501_2,13,3.698082451380704
1ajx_AH1-A-500_3,11,3.7880255550104183
1az1_ALR-A-317_4,2,0.5496461821151328
1b6l_PI4-A-201_5,9,4.039123533451358
1bfv_STG-H-200_6,5,3.0308576415348463
1ck6_SHA-A-900_7,1,0.8317029867330511
1cw2_HSP-A-270_8,6,2.0354835384471714
1d1v_PTU-A-810_9,3,0.41700568498227353
1d3g_BRE-A-397_10,3,2.2928175026942257
1d3h_A26-A-397_11,3,1.9789680638724676
1dm6_PH3-A-2785_12,1,1.1880599481713086
1dmk_AP6-B-2660_13,1,1.3134154449219735
1duv_PSQ-I-403_14,8,2.4166948805326007
1e2k_TMC-B-500_15,2,1.6635603991125525
1e66_HUX-A-803_16,1,1.8452529956110002
1e6s_GOX-M-921_17,2,0.7790612100838317
1ed6_ILO-A-1765_18,5,1.6492057256318986
1ejb_INJ-D-600_19,12,3.133715565893741
1exa_394-A-450_20,4,3.1422010746853823
1f06_2NP-B-950_21,6,1.5856919968342509
1f73_HMN-B-701_22,9,2.341619455883387
1fcx_184-A-450_23,3,3.014308325070591
1fcy_564-A-450_24,3,2.991036226621981
1fcz_156-A-450_25,4,3.463448528726796
1fd7_AI1-G-104_26,8,3.4652722930668025
1fp2_HMO-A-2000_27,2,1.1923425625343536
1g4s_TPS-A-2001_28,6,2.592777445354929
1g69_TZP-B-2006_29,4,1.711020251105739
1g6c_IFP-A-2001_30,1,0.4724205087450003
1gm7_PNN-B-1577_31,4,2.25206588672512
1h0s_FA6-A-200_32,3,1.1444586173181044
1h0v_UN4-A-1299_33,3,2.0267783379675484
1h22_E10-A-1536_34,13,4.530272950992675
1if2_129-A-600_35,3,1.4381786527012599
1jak_IFG-A-601_36,4,1.1758297107225464
1jcm_137-P-400_37,9,2.3482888471241616
1jha_AAM-A-990_38,4,2.093942643025511
1jho_RMB-A-990_39,4,2.169390399903752
1jpz_140-B-2470_40,16,3.832283299052989
1k3u_IAD-A-801_41,6,2.2488290031261453
1kms_LIH-A-201_42,3,2.873264394560351
1koj_PAN-B-901_43,6,1.621486394414579
1kz8_PFE-A-738_44,8,3.26212543750965
1l2s_STC-A-1115_45,4,2.182778877249286
1l5l_7RP-A-990_46,4,2.072355819426023
1l7f_BCZ-A-801_47,7,2.0665108830183154
1lc8_33P-A-800_48,9,2.5759192711991976
1lgt_BP3-A-301_49,1,0.9016937822064189
1lhw_ESM-A-301_50,1,1.452248313574048
1ljt_HDI-A-115_51,3,2.0101842319562744
1lke_DOG-A-500_52,1,1.93962051337909
1lnm_DTX-A-700_53,1,1.3199795416446556
1me8_RVP-A-602_54,5,1.7638532636600601
1meh_MOA-A-600_55,6,2.4080732224754096
1mex_RAC-H-601_56,5,2.373469020519654
1mjj_HAL-A-1001_57,14,4.128643164363696
1mq6_XLD-A-500_58,7,3.5446929885697016
1n1d_C2G-A-130_59,10,3.38866919642429
1n2i_PAJ-B-1002_60,8,3.712009342682201
1n8v_BDD-B-513_61,11,3.2121639198180363
1nf8_ISC-A-220_62,4,1.5715267987746855
1nmx_FDM-A-301_63,4,1.9729185021703608
1nqu_RDL-E-5201_64,5,2.045291387110092
1nqv_LMZ-E-5201_65,7,2.2439480738132156
1nqx_RLP-D-4201_66,8,2.192823101372744
1o0n_U3P-A-1101_67,4,2.0031577845403192
1of1_SCT-B-500_68,2,0.9849639558858667
1oi9_N20-A-1298_69,7,1.391318943808788
1oit_HDT-A-1299_70,4,1.9287279651103773
1opk_P16-A-2_71,4,3.190787151015104
1owe_675-A-1001_72,3,2.351850871671611
1p1w_AMQ-B-427_73,3,1.4797585848346606
1p62_GEO-B-302_74,2,1.5626952833203358
1pk9_2FA-A-306_75,2,1.3085569764155176
1pl2_ABY-A-654_76,12,3.402442412458059
1pmn_984-A-501_77,9,3.107917040620243
1pq9_44B-C-3501_78,6,1.3919184179869672
1q1g_MTI-A-301_79,3,1.6826394260984088
1q36_SKP-A-600_80,9,2.53555553054427
1q8t_Y27-A-930_82,5,2.656429216341771
1qhi_BPG-A-1_83,5,1.217222639340135
1qop_IPL-A-300_84,5,1.8027501511808057
1qy2_IPZ-A-300_85,2,0.5996999810500423
1qyg_BCG-H-401_86,3,1.9237611892720115
1r4u_OXC-A-999_87,1,0.24118737915968325
1r5l_VIV-A-301_88,12,3.2604566567133935
1riu_RBE-H-201_89,3,1.6696729758083517
1rjk_VDZ-A-500_90,9,3.0008811516992733
1s19_MC9-A-500_91,8,2.739635602117425
1s3v_TQD-A-187_92,6,2.4082068668560774
1s9d_AFB-A-403_93,5,1.4653308345806637
1sd3_SYM-B-999_94,4,1.191245250985992
1sjd_NPG-C-1400_95,6,1.6086655962121121
1sjw_NGV-A-333_96,1,0.8780803896634023
1sqo_UI2-A-1001_97,3,1.4905475045979053
1sqt_UI3-A-1001_98,4,1.3753394081332844
1sr7_MOF-B-302_99,4,2.5893773461230483
1sw1_PBE-B-302_100,1,0.8990652289307357
1syh_CPW-A-501_101,3,1.4130585751115439
1szo_CAX-A-5001_102,2,1.1301238223795986
1t40_ID5-A-320_103,6,3.490506086935885
1tez_HDF-C-7486_104,5,1.9380981206289722
1tjp_HPF-A-1001_105,6,2.0171650963439367
1tjw_AS1-A-1004_106,9,2.346670011530001
